algo,metric,value
ecdsa-P-256,sign-wall-mean-ns,16739.4
ecdsa-P-256,sign-wall-std-ns,800.5
ecdsa-P-256,sign-wall-p95-ns,17469.0
ecdsa-P-256,sign-wall-p99-ns,18183.0
ecdsa-P-256,sign-wall-ci95lo-ns,16704.3
ecdsa-P-256,sign-wall-ci95hi-ns,16774.5
ecdsa-P-256,sign-cyc-median,44562.0
ecdsa-P-256,sign-cyc-mean,44928.4
ecdsa-P-256,sign-persec,60230.1
ecdsa-P-256,verify-iters,2000
ecdsa-P-256,verify-wall-median-ns,52390.0
ecdsa-P-256,verify-wall-mean-ns,53164.2
ecdsa-P-256,verify-wall-std-ns,1745.7
ecdsa-P-256,verify-wall-p95-ns,55543.0
ecdsa-P-256,verify-wall-p99-ns,57354.0
ecdsa-P-256,verify-wall-ci95lo-ns,53087.7
ecdsa-P-256,verify-wall-ci95hi-ns,53240.7
ecdsa-P-256,verify-cyc-median,140760.0
ecdsa-P-256,verify-cyc-mean,142840.9
ecdsa-P-256,verify-persec,19087.6
ecdsa-P-256,size-key-bits,256
ecdsa-P-256,size-pubkey-bytes,65
ecdsa-P-256,size-signature-max-bytes,72
ecdsa-P-384,keygen-iters,200
ecdsa-P-384,keygen-wall-median-ns,467405.0
ecdsa-P-384,keygen-wall-mean-ns,468926.8
ecdsa-P-384,keygen-wall-std-ns,5116.1
ecdsa-P-384,keygen-wall-p95-ns,478179.0
ecdsa-P-384,keygen-wall-p99-ns,490646.0
ecdsa-P-384,keygen-wall-ci95lo-ns,468217.8
ecdsa-P-384,keygen-wall-ci95hi-ns,469635.9
ecdsa-P-384,keygen-cyc-median,1256326.0
ecdsa-P-384,keygen-cyc-mean,1260410.3
ecdsa-P-384,keygen-persec,2139.5
ecdsa-P-384,sign-iters,2000
ecdsa-P-384,sign-wall-median-ns,480538.0
ecdsa-P-384,sign-wall-mean-ns,481724.2
ecdsa-P-384,sign-wall-std-ns,5179.3
ecdsa-P-384,sign-wall-p95-ns,489699.0
ecdsa-P-384,sign-wall-p99-ns,505515.0
ecdsa-P-384,sign-wall-ci95lo-ns,481497.2
ecdsa-P-384,sign-wall-ci95hi-ns,481951.2
ecdsa-P-384,sign-cyc-median,1291616.0
ecdsa-P-384,sign-cyc-mean,1294804.7
ecdsa-P-384,sign-persec,2081.0
ecdsa-P-384,verify-iters,2000
ecdsa-P-384,verify-wall-median-ns,411456.0
ecdsa-P-384,verify-wall-mean-ns,411686.6
ecdsa-P-384,verify-wall-std-ns,2302.5
ecdsa-P-384,verify-wall-p95-ns,414649.0
ecdsa-P-384,verify-wall-p99-ns,418052.0
ecdsa-P-384,verify-wall-ci95lo-ns,411585.7
ecdsa-P-384,verify-wall-ci95hi-ns,411787.5
ecdsa-P-384,verify-cyc-median,1105936.0
ecdsa-P-384,verify-cyc-mean,1106550.7
ecdsa-P-384,verify-persec,2430.4
ecdsa-P-384,size-key-bits,384
ecdsa-P-384,size-pubkey-bytes,97
ecdsa-P-384,size-signature-max-bytes,104
ecdsa-P-521,keygen-iters,200
ecdsa-P-521,keygen-wall-median-ns,1105311.0
ecdsa-P-521,keygen-wall-mean-ns,1111889.3
ecdsa-P-521,keygen-wall-std-ns,19338.8
ecdsa-P-521,keygen-wall-p95-ns,1161503.0
ecdsa-P-521,keygen-wall-p99-ns,1172195.0
ecdsa-P-521,keygen-wall-ci95lo-ns,1109209.1
ecdsa-P-521,keygen-wall-ci95hi-ns,1114569.6
ecdsa-P-521,keygen-cyc-median,2971016.0
ecdsa-P-521,keygen-cyc-mean,2988691.9
ecdsa-P-521,keygen-persec,904.7
ecdsa-P-521,sign-iters,2000
ecdsa-P-521,sign-wall-median-ns,1159726.0
ecdsa-P-521,sign-wall-mean-ns,1160433.3
ecdsa-P-521,sign-wall-std-ns,4592.7
ecdsa-P-521,sign-wall-p95-ns,1165761.0
ecdsa-P-521,sign-wall-p99-ns,1178419.0
ecdsa-P-521,sign-wall-ci95lo-ns,1160232.0
ecdsa-P-521,sign-wall-ci95hi-ns,1160634.6
ecdsa-P-521,sign-cyc-median,3117282.0
ecdsa-P-521,sign-cyc-mean,3119182.8
ecdsa-P-521,sign-persec,862.3
ecdsa-P-521,verify-iters,2000
ecdsa-P-521,verify-wall-median-ns,930950.0
ecdsa-P-521,verify-wall-mean-ns,931839.0
ecdsa-P-521,verify-wall-std-ns,5207.8
ecdsa-P-521,verify-wall-p95-ns,937571.0
ecdsa-P-521,verify-wall-p99-ns,958500.0
ecdsa-P-521,verify-wall-ci95lo-ns,931610.7
ecdsa-P-521,verify-wall-ci95hi-ns,932067.2
ecdsa-P-521,verify-cyc-median,2502326.0
ecdsa-P-521,verify-cyc-mean,2504715.8
ecdsa-P-521,verify-persec,1074.2
ecdsa-P-521,size-key-bits,521
ecdsa-P-521,size-pubkey-bytes,133
ecdsa-P-521,size-signature-max-bytes,139
ecdh-P-256,keygen-iters,200
ecdh-P-256,keygen-wall-median-ns,24937.0
ecdh-P-256,keygen-wall-mean-ns,23354.1
ecdh-P-256,keygen-wall-std-ns,8892.3
ecdh-P-256,keygen-wall-p95-ns,26504.0
ecdh-P-256,keygen-wall-p99-ns,31584.0
ecdh-P-256,keygen-wall-ci95lo-ns,22121.7
ecdh-P-256,keygen-wall-ci95hi-ns,24586.5
ecdh-P-256,keygen-cyc-median,66758.0
ecdh-P-256,keygen-cyc-mean,62530.3
ecdh-P-256,keygen-persec,40101.1
ecdh-P-256,derive-iters,2000
ecdh-P-256,derive-wall-median-ns,40356.0
ecdh-P-256,derive-wall-mean-ns,40503.6
ecdh-P-256,derive-wall-std-ns,682.6
ecdh-P-256,derive-wall-p95-ns,42035.0
ecdh-P-256,derive-wall-p99-ns,42618.0
ecdh-P-256,derive-wall-ci95lo-ns,40473.7
ecdh-P-256,derive-wall-ci95hi-ns,40533.5
ecdh-P-256,derive-cyc-median,108422.0
ecdh-P-256,derive-cyc-mean,108818.5
ecdh-P-256,derive-persec,24779.5
ecdh-P-256,size-key-bits,256
ecdh-P-256,size-pubkey-bytes,65
ecdh-P-384,keygen-iters,200
ecdh-P-384,keygen-wall-median-ns,468180.0
ecdh-P-384,keygen-wall-mean-ns,469508.1
ecdh-P-384,keygen-wall-std-ns,3879.6
ecdh-P-384,keygen-wall-p95-ns,476364.0
ecdh-P-384,keygen-wall-p99-ns,483664.0
ecdh-P-384,keygen-wall-ci95lo-ns,468970.4
ecdh-P-384,keygen-wall-ci95hi-ns,470045.8
ecdh-P-384,keygen-cyc-median,1258404.0
ecdh-P-384,keygen-cyc-mean,1261976.0
ecdh-P-384,keygen-persec,2135.9
ecdh-P-384,derive-iters,2000
ecdh-P-384,derive-wall-median-ns,457464.0
ecdh-P-384,derive-wall-mean-ns,458302.3
ecdh-P-384,derive-wall-std-ns,3644.9
ecdh-P-384,derive-wall-p95-ns,464271.0
ecdh-P-384,derive-wall-p99-ns,474027.0
ecdh-P-384,derive-wall-ci95lo-ns,458142.6
ecdh-P-384,derive-wall-ci95hi-ns,458462.1
ecdh-P-384,derive-cyc-median,1229608.0
ecdh-P-384,derive-cyc-mean,1231852.0
ecdh-P-384,derive-persec,2186.0
ecdh-P-384,size-key-bits,384
ecdh-P-384,size-pubkey-bytes,97
ecdh-P-521,keygen-iters,200
ecdh-P-521,keygen-wall-median-ns,1104955.0
ecdh-P-521,keygen-wall-mean-ns,1112893.2
ecdh-P-521,keygen-wall-std-ns,19679.9
ecdh-P-521,keygen-wall-p95-ns,1158914.0
ecdh-P-521,keygen-wall-p99-ns,1171736.0
ecdh-P-521,keygen-wall-ci95lo-ns,1110165.7
ecdh-P-521,keygen-wall-ci95hi-ns,1115620.7
ecdh-P-521,keygen-cyc-median,2970062.0
ecdh-P-521,keygen-cyc-mean,2991386.5
ecdh-P-521,keygen-persec,905.0
ecdh-P-521,derive-iters,2000
ecdh-P-521,derive-wall-median-ns,1093876.0
ecdh-P-521,derive-wall-mean-ns,1095021.5
ecdh-P-521,derive-wall-std-ns,7615.4
ecdh-P-521,derive-wall-p95-ns,1102338.0
ecdh-P-521,derive-wall-p99-ns,1117539.0
ecdh-P-521,derive-wall-ci95lo-ns,1094687.7
ecdh-P-521,derive-wall-ci95hi-ns,1095355.2
ecdh-P-521,derive-cyc-median,2940280.0
ecdh-P-521,derive-cyc-mean,2943358.9
ecdh-P-521,derive-persec,914.2
ecdh-P-521,size-key-bits,521
ecdh-P-521,size-pubkey-bytes,133
ML-KEM-512,keygen-iters,200
ML-KEM-512,keygen-wall-median-ns,32420.0
ML-KEM-512,keygen-wall-mean-ns,28897.7
ML-KEM-512,keygen-wall-std-ns,9356.1
ML-KEM-512,keygen-wall-p95-ns,33368.0
ML-KEM-512,keygen-wall-p99-ns,37765.0
ML-KEM-512,keygen-wall-ci95lo-ns,27601.0
ML-KEM-512,keygen-wall-ci95hi-ns,30194.3
ML-KEM-512,keygen-cyc-median,86876.0
ML-KEM-512,keygen-cyc-mean,77461.1
ML-KEM-512,keygen-persec,30845.2
ML-KEM-512,encap-iters,2000
ML-KEM-512,encap-wall-median-ns,11177.0
ML-KEM-512,encap-wall-mean-ns,11276.6
ML-KEM-512,encap-wall-std-ns,533.4
ML-KEM-512,encap-wall-p95-ns,11745.0
ML-KEM-512,encap-wall-p99-ns,12725.0
ML-KEM-512,encap-wall-ci95lo-ns,11253.3
ML-KEM-512,encap-wall-ci95hi-ns,11300.0
ML-KEM-512,encap-cyc-median,29988.0
ML-KEM-512,encap-cyc-mean,30256.4
ML-KEM-512,encap-persec,89469.4
ML-KEM-512,decap-iters,2000
ML-KEM-512,decap-wall-median-ns,17294.0
ML-KEM-512,decap-wall-mean-ns,17356.5
ML-KEM-512,decap-wall-std-ns,462.3
ML-KEM-512,decap-wall-p95-ns,17648.0
ML-KEM-512,decap-wall-p99-ns,18596.0
ML-KEM-512,decap-wall-ci95lo-ns,17336.2
ML-KEM-512,decap-wall-ci95hi-ns,17376.8
ML-KEM-512,decap-cyc-median,46428.0
ML-KEM-512,decap-cyc-mean,46598.0
ML-KEM-512,decap-persec,57823.5
ML-KEM-512,size-key-bits,512
ML-KEM-512,size-pubkey-bytes,800
ML-KEM-512,size-privkey-bytes,1632
ML-KEM-512,size-ciphertext-bytes,768
ML-KEM-512,size-shared-secret-bytes,32
ML-KEM-768,keygen-iters,200
ML-KEM-768,keygen-wall-median-ns,27524.0
ML-KEM-768,keygen-wall-mean-ns,36907.1
ML-KEM-768,keygen-wall-std-ns,13031.5
ML-KEM-768,keygen-wall-p95-ns,48990.0
ML-KEM-768,keygen-wall-p99-ns,53844.0
ML-KEM-768,keygen-wall-ci95lo-ns,35101.0
ML-KEM-768,keygen-wall-ci95hi-ns,38713.2
ML-KEM-768,keygen-cyc-median,73932.0
ML-KEM-768,keygen-cyc-mean,99040.3
ML-KEM-768,keygen-persec,36331.9
ML-KEM-768,encap-iters,2000
ML-KEM-768,encap-wall-median-ns,14515.0
ML-KEM-768,encap-wall-mean-ns,14612.2
ML-KEM-768,encap-wall-std-ns,752.3
ML-KEM-768,encap-wall-p95-ns,15229.0
ML-KEM-768,encap-wall-p99-ns,16140.0
ML-KEM-768,encap-wall-ci95lo-ns,14579.2
ML-KEM-768,encap-wall-ci95hi-ns,14645.1
ML-KEM-768,encap-cyc-median,38960.0
ML-KEM-768,encap-cyc-mean,39217.7
ML-KEM-768,encap-persec,68894.2
ML-KEM-768,decap-iters,2000
ML-KEM-768,decap-wall-median-ns,22897.0
ML-KEM-768,decap-wall-mean-ns,23317.1
ML-KEM-768,decap-wall-std-ns,851.0
ML-KEM-768,decap-wall-p95-ns,24100.0
ML-KEM-768,decap-wall-p99-ns,25897.0
ML-KEM-768,decap-wall-ci95lo-ns,23279.8
ML-KEM-768,decap-wall-ci95hi-ns,23354.4
ML-KEM-768,decap-cyc-median,61482.0
ML-KEM-768,decap-cyc-mean,62603.6
ML-KEM-768,decap-persec,43673.8
ML-KEM-768,size-key-bits,768
ML-KEM-768,size-pubkey-bytes,1184
ML-KEM-768,size-privkey-bytes,2400
ML-KEM-768,size-ciphertext-bytes,1088
ML-KEM-768,size-shared-secret-bytes,32
ML-KEM-1024,keygen-iters,200
ML-KEM-1024,keygen-wall-median-ns,39872.0
ML-KEM-1024,keygen-wall-mean-ns,40395.9
ML-KEM-1024,keygen-wall-std-ns,2337.3
ML-KEM-1024,keygen-wall-p95-ns,42043.0
ML-KEM-1024,keygen-wall-p99-ns,43311.0
ML-KEM-1024,keygen-wall-ci95lo-ns,40072.0
ML-KEM-1024,keygen-wall-ci95hi-ns,40719.8
ML-KEM-1024,keygen-cyc-median,107116.0
ML-KEM-1024,keygen-cyc-mean,108519.4
ML-KEM-1024,keygen-persec,25080.3
ML-KEM-1024,encap-iters,2000
ML-KEM-1024,encap-wall-median-ns,19331.0
ML-KEM-1024,encap-wall-mean-ns,19451.9
ML-KEM-1024,encap-wall-std-ns,532.5
ML-KEM-1024,encap-wall-p95-ns,20305.0
ML-KEM-1024,encap-wall-p99-ns,21173.0
ML-KEM-1024,encap-wall-ci95lo-ns,19428.5
ML-KEM-1024,encap-wall-ci95hi-ns,19475.2
ML-KEM-1024,encap-cyc-median,51906.0
ML-KEM-1024,encap-cyc-mean,52230.0
ML-KEM-1024,encap-persec,51730.4
ML-KEM-1024,decap-iters,2000
ML-KEM-1024,decap-wall-median-ns,30303.0
ML-KEM-1024,decap-wall-mean-ns,30817.5
ML-KEM-1024,decap-wall-std-ns,1157.2
ML-KEM-1024,decap-wall-p95-ns,31814.0
ML-KEM-1024,decap-wall-p99-ns,33701.0
ML-KEM-1024,decap-wall-ci95lo-ns,30766.8
ML-KEM-1024,decap-wall-ci95hi-ns,30868.2
ML-KEM-1024,decap-cyc-median,81398.0
ML-KEM-1024,decap-cyc-mean,82771.4
ML-KEM-1024,decap-persec,33000.0
ML-KEM-1024,size-key-bits,1024
ML-KEM-1024,size-pubkey-bytes,1568
ML-KEM-1024,size-privkey-bytes,3168
ML-KEM-1024,size-ciphertext-bytes,1568
ML-KEM-1024,size-shared-secret-bytes,32
ML-DSA-44,keygen-iters,200
ML-DSA-44,keygen-wall-median-ns,69801.0
ML-DSA-44,keygen-wall-mean-ns,70406.0
ML-DSA-44,keygen-wall-std-ns,1540.6
ML-DSA-44,keygen-wall-p95-ns,74085.0
ML-DSA-44,keygen-wall-p99-ns,74701.0
ML-DSA-44,keygen-wall-ci95lo-ns,70192.5
ML-DSA-44,keygen-wall-ci95hi-ns,70619.5
ML-DSA-44,keygen-cyc-median,187562.0
ML-DSA-44,keygen-cyc-mean,189182.5
ML-DSA-44,keygen-persec,14326.4
ML-DSA-44,sign-iters,2000
ML-DSA-44,sign-wall-median-ns,284053.0
ML-DSA-44,sign-wall-mean-ns,374332.9
ML-DSA-44,sign-wall-std-ns,260776.5
ML-DSA-44,sign-wall-p95-ns,899232.0
ML-DSA-44,sign-wall-p99-ns,1305871.0
ML-DSA-44,sign-wall-ci95lo-ns,362903.8
ML-DSA-44,sign-wall-ci95hi-ns,385761.9
ML-DSA-44,sign-cyc-median,763478.0
ML-DSA-44,sign-cyc-mean,1006143.0
ML-DSA-44,sign-persec,3520.5
ML-DSA-44,verify-iters,2000
ML-DSA-44,verify-wall-median-ns,75678.0
ML-DSA-44,verify-wall-mean-ns,75825.3
ML-DSA-44,verify-wall-std-ns,706.2
ML-DSA-44,verify-wall-p95-ns,77115.0
ML-DSA-44,verify-wall-p99-ns,78610.0
ML-DSA-44,verify-wall-ci95lo-ns,75794.4
ML-DSA-44,verify-wall-ci95hi-ns,75856.3
ML-DSA-44,verify-cyc-median,203362.0
ML-DSA-44,verify-cyc-mean,203751.9
ML-DSA-44,verify-persec,13213.9
ML-DSA-44,size-key-bits,10496
ML-DSA-44,size-pubkey-bytes,1312
ML-DSA-44,size-privkey-bytes,2560
ML-DSA-44,size-signature-bytes,2420
ML-DSA-65,keygen-iters,200
ML-DSA-65,keygen-wall-median-ns,125789.0
ML-DSA-65,keygen-wall-mean-ns,125886.3
ML-DSA-65,keygen-wall-std-ns,960.6
ML-DSA-65,keygen-wall-p95-ns,127344.0
ML-DSA-65,keygen-wall-p99-ns,129078.0
ML-DSA-65,keygen-wall-ci95lo-ns,125753.2
ML-DSA-65,keygen-wall-ci95hi-ns,126019.4
ML-DSA-65,keygen-cyc-median,338050.0
ML-DSA-65,keygen-cyc-mean,338309.5
ML-DSA-65,keygen-persec,7949.8
ML-DSA-65,sign-iters,2000
ML-DSA-65,sign-wall-median-ns,497805.0
ML-DSA-65,sign-wall-mean-ns,612321.0
ML-DSA-65,sign-wall-std-ns,431080.3
ML-DSA-65,sign-wall-p95-ns,1457146.0
ML-DSA-65,sign-wall-p99-ns,2126646.0
ML-DSA-65,sign-wall-ci95lo-ns,593428.1
ML-DSA-65,sign-wall-ci95hi-ns,631213.9
ML-DSA-65,sign-cyc-median,1337996.0
ML-DSA-65,sign-cyc-mean,1645848.7
ML-DSA-65,sign-persec,2008.8
ML-DSA-65,verify-iters,2000
ML-DSA-65,verify-wall-median-ns,116969.0
ML-DSA-65,verify-wall-mean-ns,117058.0
ML-DSA-65,verify-wall-std-ns,785.5
ML-DSA-65,verify-wall-p95-ns,118273.0
ML-DSA-65,verify-wall-p99-ns,118889.0
ML-DSA-65,verify-wall-ci95lo-ns,117023.6
ML-DSA-65,verify-wall-ci95hi-ns,117092.5
ML-DSA-65,verify-cyc-median,314346.0
ML-DSA-65,verify-cyc-mean,314585.6
ML-DSA-65,verify-persec,8549.3
ML-DSA-65,size-key-bits,15616
ML-DSA-65,size-pubkey-bytes,1952
ML-DSA-65,size-privkey-bytes,4032
ML-DSA-65,size-signature-bytes,3309
ML-DSA-87,keygen-iters,200
ML-DSA-87,keygen-wall-median-ns,173810.0
ML-DSA-87,keygen-wall-mean-ns,174018.7
ML-DSA-87,keygen-wall-std-ns,1584.0
ML-DSA-87,keygen-wall-p95-ns,176277.0
ML-DSA-87,keygen-wall-p99-ns,180701.0
ML-DSA-87,keygen-wall-ci95lo-ns,173799.2
ML-DSA-87,keygen-wall-ci95hi-ns,174238.2
ML-DSA-87,keygen-cyc-median,467126.0
ML-DSA-87,keygen-cyc-mean,467692.4
ML-DSA-87,keygen-persec,5753.4
ML-DSA-87,sign-iters,2000
ML-DSA-87,sign-wall-median-ns,585487.0
ML-DSA-87,sign-wall-mean-ns,710989.3
ML-DSA-87,sign-wall-std-ns,452845.4
ML-DSA-87,sign-wall-p95-ns,1566706.0
ML-DSA-87,sign-wall-p99-ns,2336425.0
ML-DSA-87,sign-wall-ci95lo-ns,691142.5
ML-DSA-87,sign-wall-ci95hi-ns,730836.1
ML-DSA-87,sign-cyc-median,1573722.0
ML-DSA-87,sign-cyc-mean,1911066.2
ML-DSA-87,sign-persec,1708.0
ML-DSA-87,verify-iters,2000
ML-DSA-87,verify-wall-median-ns,183769.0
ML-DSA-87,verify-wall-mean-ns,183846.9
ML-DSA-87,verify-wall-std-ns,1564.7
ML-DSA-87,verify-wall-p95-ns,185332.0
ML-DSA-87,verify-wall-p99-ns,188471.0
ML-DSA-87,verify-wall-ci95lo-ns,183778.3
ML-DSA-87,verify-wall-ci95hi-ns,183915.4
ML-DSA-87,verify-cyc-median,493906.0
ML-DSA-87,verify-cyc-mean,494112.4
ML-DSA-87,verify-persec,5441.6
ML-DSA-87,size-key-bits,20736
ML-DSA-87,size-pubkey-bytes,2592
ML-DSA-87,size-privkey-bytes,4896
ML-DSA-87,size-signature-bytes,4627
rsa-7680,key-size,7680
rsa-7680,keygen-iters,100
rsa-7680,keygen-wall-median-ns,4098884845.0
rsa-7680,keygen-wall-mean-ns,4667149497.2
rsa-7680,keygen-wall-std-ns,3058175700.4
rsa-7680,keygen-wall-p95-ns,10293219291.0
rsa-7680,keygen-wall-p99-ns,11595538830.0
rsa-7680,keygen-wall-ci95lo-ns,4067747060.0
rsa-7680,keygen-wall-ci95hi-ns,5266551934.5
rsa-7680,keygen-cyc-median,11017801750.0
rsa-7680,keygen-cyc-mean,12545297021.9
rsa-7680,keygen-persec,0.2
rsa-7680,pss-sign-iters,100
rsa-7680,pss-sign-wall-median-ns,27869477.0
rsa-7680,pss-sign-wall-mean-ns,27919945.2
rsa-7680,pss-sign-wall-std-ns,395907.6
rsa-7680,pss-sign-wall-p95-ns,28130807.0
rsa-7680,pss-sign-wall-p99-ns,29974595.0
rsa-7680,pss-sign-wall-ci95lo-ns,27842347.3
rsa-7680,pss-sign-wall-ci95hi-ns,27997543.1
rsa-7680,pss-sign-cyc-median,74913084.0
rsa-7680,pss-sign-cyc-mean,75048733.0
rsa-7680,pss-sign-persec,35.9
rsa-7680,pss-verify-iters,100
rsa-7680,pss-verify-wall-median-ns,170008.0
rsa-7680,pss-verify-wall-mean-ns,170149.2
rsa-7680,pss-verify-wall-std-ns,1015.2
rsa-7680,pss-verify-wall-p95-ns,171630.0
rsa-7680,pss-verify-wall-p99-ns,173943.0
rsa-7680,pss-verify-wall-ci95lo-ns,169950.3
rsa-7680,pss-verify-wall-ci95hi-ns,170348.2
rsa-7680,pss-verify-cyc-median,456926.0
rsa-7680,pss-verify-cyc-mean,457299.3
rsa-7680,pss-verify-persec,5882.1
rsa-7680,oaep-encrypt-iters,100
rsa-7680,oaep-encrypt-wall-median-ns,170671.0
rsa-7680,oaep-encrypt-wall-mean-ns,170660.6
rsa-7680,oaep-encrypt-wall-std-ns,786.0
rsa-7680,oaep-encrypt-wall-p95-ns,171982.0
rsa-7680,oaep-encrypt-wall-p99-ns,172298.0
rsa-7680,oaep-encrypt-wall-ci95lo-ns,170506.6
rsa-7680,oaep-encrypt-wall-ci95hi-ns,170814.7
rsa-7680,oaep-encrypt-cyc-median,458712.0
rsa-7680,oaep-encrypt-cyc-mean,458678.1
rsa-7680,oaep-encrypt-persec,5859.2
rsa-7680,oaep-decrypt-iters,100
rsa-7680,oaep-decrypt-wall-median-ns,27864181.0
rsa-7680,oaep-decrypt-wall-mean-ns,27922318.4
rsa-7680,oaep-decrypt-wall-std-ns,413107.2
rsa-7680,oaep-decrypt-wall-p95-ns,28152654.0
rsa-7680,oaep-decrypt-wall-p99-ns,30133369.0
rsa-7680,oaep-decrypt-wall-ci95lo-ns,27841349.4
rsa-7680,oaep-decrypt-wall-ci95hi-ns,28003287.4
rsa-7680,oaep-decrypt-cyc-median,74898850.0
rsa-7680,oaep-decrypt-cyc-mean,75055114.4
rsa-7680,oaep-decrypt-persec,35.9
rsa-7680,size-key-bits,7680
rsa-7680,size-signature-bytes,960
rsa-15360,key-size,15360
rsa-15360,keygen-iters,100
rsa-15360,keygen-wall-median-ns,39356166012.0
rsa-15360,keygen-wall-mean-ns,49420951431.7
rsa-15360,keygen-wall-std-ns,34466177464.2
rsa-15360,keygen-wall-p95-ns,128040512030.0
rsa-15360,keygen-wall-p99-ns,157564474910.0
rsa-15360,keygen-wall-ci95lo-ns,42665580648.8
rsa-15360,keygen-wall-ci95hi-ns,56176322214.7
rsa-15360,keygen-cyc-median,105789368556.0
rsa-15360,keygen-cyc-mean,132843512162.4
rsa-15360,keygen-persec,0.0
rsa-15360,pss-sign-iters,100
rsa-15360,pss-sign-wall-median-ns,151947223.0
rsa-15360,pss-sign-wall-mean-ns,152168129.2
rsa-15360,pss-sign-wall-std-ns,1410896.5
rsa-15360,pss-sign-wall-p95-ns,152185223.0
rsa-15360,pss-sign-wall-p99-ns,159932048.0
rsa-15360,pss-sign-wall-ci95lo-ns,151891593.5
rsa-15360,pss-sign-wall-ci95hi-ns,152444664.9
rsa-15360,pss-sign-cyc-median,408434056.0
rsa-15360,pss-sign-cyc-mean,409027848.1
rsa-15360,pss-sign-persec,6.6
rsa-15360,pss-verify-iters,100
rsa-15360,pss-verify-wall-median-ns,664765.0
rsa-15360,pss-verify-wall-mean-ns,665300.2
rsa-15360,pss-verify-wall-std-ns,3223.9
rsa-15360,pss-verify-wall-p95-ns,671180.0
rsa-15360,pss-verify-wall-p99-ns,672310.0
rsa-15360,pss-verify-wall-ci95lo-ns,664668.3
rsa-15360,pss-verify-wall-ci95hi-ns,665932.1
