algo,metric,value
ecdsa-P-256,sign-wall-mean-ns,16816.4
ecdsa-P-256,sign-wall-std-ns,317.6
ecdsa-P-256,sign-wall-p95-ns,17574.0
ecdsa-P-256,sign-wall-p99-ns,18159.0
ecdsa-P-256,sign-wall-ci95lo-ns,16802.4
ecdsa-P-256,sign-wall-ci95hi-ns,16830.3
ecdsa-P-256,sign-cyc-median,44896.0
ecdsa-P-256,sign-cyc-mean,45124.9
ecdsa-P-256,sign-persec,59772.9
ecdsa-P-256,verify-iters,2000
ecdsa-P-256,verify-wall-median-ns,52599.0
ecdsa-P-256,verify-wall-mean-ns,53146.1
ecdsa-P-256,verify-wall-std-ns,3008.6
ecdsa-P-256,verify-wall-p95-ns,55306.0
ecdsa-P-256,verify-wall-p99-ns,57273.0
ecdsa-P-256,verify-wall-ci95lo-ns,53014.3
ecdsa-P-256,verify-wall-ci95hi-ns,53278.0
ecdsa-P-256,verify-cyc-median,141318.0
ecdsa-P-256,verify-cyc-mean,142785.9
ecdsa-P-256,verify-persec,19011.8
ecdsa-P-256,size-key-bits,256
ecdsa-P-256,size-pubkey-bytes,65
ecdsa-P-256,size-signature-max-bytes,72
ecdsa-P-384,keygen-iters,200
ecdsa-P-384,keygen-wall-median-ns,467358.0
ecdsa-P-384,keygen-wall-mean-ns,468344.5
ecdsa-P-384,keygen-wall-std-ns,4000.1
ecdsa-P-384,keygen-wall-p95-ns,475685.0
ecdsa-P-384,keygen-wall-p99-ns,482647.0
ecdsa-P-384,keygen-wall-ci95lo-ns,467790.1
ecdsa-P-384,keygen-wall-ci95hi-ns,468898.9
ecdsa-P-384,keygen-cyc-median,1256200.0
ecdsa-P-384,keygen-cyc-mean,1258845.2
ecdsa-P-384,keygen-persec,2139.7
ecdsa-P-384,sign-iters,2000
ecdsa-P-384,sign-wall-median-ns,481567.0
ecdsa-P-384,sign-wall-mean-ns,482548.9
ecdsa-P-384,sign-wall-std-ns,5163.0
ecdsa-P-384,sign-wall-p95-ns,488586.0
ecdsa-P-384,sign-wall-p99-ns,503810.0
ecdsa-P-384,sign-wall-ci95lo-ns,482322.6
ecdsa-P-384,sign-wall-ci95hi-ns,482775.2
ecdsa-P-384,sign-cyc-median,1294388.0
ecdsa-P-384,sign-cyc-mean,1297027.6
ecdsa-P-384,sign-persec,2076.6
ecdsa-P-384,verify-iters,2000
ecdsa-P-384,verify-wall-median-ns,408187.0
ecdsa-P-384,verify-wall-mean-ns,408435.5
ecdsa-P-384,verify-wall-std-ns,2403.4
ecdsa-P-384,verify-wall-p95-ns,411393.0
ecdsa-P-384,verify-wall-p99-ns,416511.0
ecdsa-P-384,verify-wall-ci95lo-ns,408330.2
ecdsa-P-384,verify-wall-ci95hi-ns,408540.9
ecdsa-P-384,verify-cyc-median,1097146.0
ecdsa-P-384,verify-cyc-mean,1097817.3
ecdsa-P-384,verify-persec,2449.9
ecdsa-P-384,size-key-bits,384
ecdsa-P-384,size-pubkey-bytes,97
ecdsa-P-384,size-signature-max-bytes,104
ecdsa-P-521,keygen-iters,200
ecdsa-P-521,keygen-wall-median-ns,1104456.0
ecdsa-P-521,keygen-wall-mean-ns,1107001.1
ecdsa-P-521,keygen-wall-std-ns,11401.5
ecdsa-P-521,keygen-wall-p95-ns,1118201.0
ecdsa-P-521,keygen-wall-p99-ns,1167187.0
ecdsa-P-521,keygen-wall-ci95lo-ns,1105420.9
ecdsa-P-521,keygen-wall-ci95hi-ns,1108581.2
ecdsa-P-521,keygen-cyc-median,2968722.0
ecdsa-P-521,keygen-cyc-mean,2975550.4
ecdsa-P-521,keygen-persec,905.4
ecdsa-P-521,sign-iters,2000
ecdsa-P-521,sign-wall-median-ns,1159875.0
ecdsa-P-521,sign-wall-mean-ns,1160720.2
ecdsa-P-521,sign-wall-std-ns,5123.1
ecdsa-P-521,sign-wall-p95-ns,1167626.0
ecdsa-P-521,sign-wall-p99-ns,1179047.0
ecdsa-P-521,sign-wall-ci95lo-ns,1160495.7
ecdsa-P-521,sign-wall-ci95hi-ns,1160944.8
ecdsa-P-521,sign-cyc-median,3117688.0
ecdsa-P-521,sign-cyc-mean,3119950.5
ecdsa-P-521,sign-persec,862.2
ecdsa-P-521,verify-iters,2000
ecdsa-P-521,verify-wall-median-ns,922510.0
ecdsa-P-521,verify-wall-mean-ns,923178.5
ecdsa-P-521,verify-wall-std-ns,4638.7
ecdsa-P-521,verify-wall-p95-ns,928360.0
ecdsa-P-521,verify-wall-p99-ns,940710.0
ecdsa-P-521,verify-wall-ci95lo-ns,922975.2
ecdsa-P-521,verify-wall-ci95hi-ns,923381.8
ecdsa-P-521,verify-cyc-median,2479650.0
ecdsa-P-521,verify-cyc-mean,2481437.1
ecdsa-P-521,verify-persec,1084.0
ecdsa-P-521,size-key-bits,521
ecdsa-P-521,size-pubkey-bytes,133
ecdsa-P-521,size-signature-max-bytes,139
ecdh-P-256,keygen-iters,200
ecdh-P-256,keygen-wall-median-ns,25053.0
ecdh-P-256,keygen-wall-mean-ns,23902.1
ecdh-P-256,keygen-wall-std-ns,8583.4
ecdh-P-256,keygen-wall-p95-ns,26638.0
ecdh-P-256,keygen-wall-p99-ns,30762.0
ecdh-P-256,keygen-wall-ci95lo-ns,22712.5
ecdh-P-256,keygen-wall-ci95hi-ns,25091.7
ecdh-P-256,keygen-cyc-median,67046.0
ecdh-P-256,keygen-cyc-mean,63974.3
ecdh-P-256,keygen-persec,39915.4
ecdh-P-256,derive-iters,2000
ecdh-P-256,derive-wall-median-ns,40373.0
ecdh-P-256,derive-wall-mean-ns,40520.2
ecdh-P-256,derive-wall-std-ns,553.5
ecdh-P-256,derive-wall-p95-ns,42107.0
ecdh-P-256,derive-wall-p99-ns,42771.0
ecdh-P-256,derive-wall-ci95lo-ns,40495.9
ecdh-P-256,derive-wall-ci95hi-ns,40544.4
ecdh-P-256,derive-cyc-median,108468.0
ecdh-P-256,derive-cyc-mean,108862.9
ecdh-P-256,derive-persec,24769.0
ecdh-P-256,size-key-bits,256
ecdh-P-256,size-pubkey-bytes,65
ecdh-P-384,keygen-iters,200
ecdh-P-384,keygen-wall-median-ns,468668.0
ecdh-P-384,keygen-wall-mean-ns,471871.7
ecdh-P-384,keygen-wall-std-ns,9615.5
ecdh-P-384,keygen-wall-p95-ns,490605.0
ecdh-P-384,keygen-wall-p99-ns,496792.0
ecdh-P-384,keygen-wall-ci95lo-ns,470539.1
ecdh-P-384,keygen-wall-ci95hi-ns,473204.4
ecdh-P-384,keygen-cyc-median,1259716.0
ecdh-P-384,keygen-cyc-mean,1268324.4
ecdh-P-384,keygen-persec,2133.7
ecdh-P-384,derive-iters,2000
ecdh-P-384,derive-wall-median-ns,457234.0
ecdh-P-384,derive-wall-mean-ns,458179.4
ecdh-P-384,derive-wall-std-ns,4114.1
ecdh-P-384,derive-wall-p95-ns,464485.0
ecdh-P-384,derive-wall-p99-ns,479811.0
ecdh-P-384,derive-wall-ci95lo-ns,457999.1
ecdh-P-384,derive-wall-ci95hi-ns,458359.7
ecdh-P-384,derive-cyc-median,1228980.0
ecdh-P-384,derive-cyc-mean,1231523.8
ecdh-P-384,derive-persec,2187.1
ecdh-P-384,size-key-bits,384
ecdh-P-384,size-pubkey-bytes,97
ecdh-P-521,keygen-iters,200
ecdh-P-521,keygen-wall-median-ns,1104785.0
ecdh-P-521,keygen-wall-mean-ns,1111564.8
ecdh-P-521,keygen-wall-std-ns,20277.0
ecdh-P-521,keygen-wall-p95-ns,1167811.0
ecdh-P-521,keygen-wall-p99-ns,1187574.0
ecdh-P-521,keygen-wall-ci95lo-ns,1108754.6
ecdh-P-521,keygen-wall-ci95hi-ns,1114375.1
ecdh-P-521,keygen-cyc-median,2969598.0
ecdh-P-521,keygen-cyc-mean,2987815.8
ecdh-P-521,keygen-persec,905.2
ecdh-P-521,derive-iters,2000
ecdh-P-521,derive-wall-median-ns,1093199.0
ecdh-P-521,derive-wall-mean-ns,1094035.6
ecdh-P-521,derive-wall-std-ns,6092.1
ecdh-P-521,derive-wall-p95-ns,1100123.0
ecdh-P-521,derive-wall-p99-ns,1114410.0
ecdh-P-521,derive-wall-ci95lo-ns,1093768.6
ecdh-P-521,derive-wall-ci95hi-ns,1094302.6
ecdh-P-521,derive-cyc-median,2938460.0
ecdh-P-521,derive-cyc-mean,2940704.5
ecdh-P-521,derive-persec,914.7
ecdh-P-521,size-key-bits,521
ecdh-P-521,size-pubkey-bytes,133
ML-KEM-512,keygen-iters,200
ML-KEM-512,keygen-wall-median-ns,18394.0
ML-KEM-512,keygen-wall-mean-ns,18582.9
ML-KEM-512,keygen-wall-std-ns,1380.9
ML-KEM-512,keygen-wall-p95-ns,18929.0
ML-KEM-512,keygen-wall-p99-ns,22161.0
ML-KEM-512,keygen-wall-ci95lo-ns,18391.6
ML-KEM-512,keygen-wall-ci95hi-ns,18774.3
ML-KEM-512,keygen-cyc-median,49384.0
ML-KEM-512,keygen-cyc-mean,49886.8
ML-KEM-512,keygen-persec,54365.6
ML-KEM-512,encap-iters,2000
ML-KEM-512,encap-wall-median-ns,11202.0
ML-KEM-512,encap-wall-mean-ns,11309.5
ML-KEM-512,encap-wall-std-ns,915.7
ML-KEM-512,encap-wall-p95-ns,11741.0
ML-KEM-512,encap-wall-p99-ns,13126.0
ML-KEM-512,encap-wall-ci95lo-ns,11269.4
ML-KEM-512,encap-wall-ci95hi-ns,11349.7
ML-KEM-512,encap-cyc-median,30056.0
ML-KEM-512,encap-cyc-mean,30344.2
ML-KEM-512,encap-persec,89269.8
ML-KEM-512,decap-iters,2000
ML-KEM-512,decap-wall-median-ns,17208.0
ML-KEM-512,decap-wall-mean-ns,17289.8
ML-KEM-512,decap-wall-std-ns,831.2
ML-KEM-512,decap-wall-p95-ns,17543.0
ML-KEM-512,decap-wall-p99-ns,18787.0
ML-KEM-512,decap-wall-ci95lo-ns,17253.4
ML-KEM-512,decap-wall-ci95hi-ns,17326.2
ML-KEM-512,decap-cyc-median,46202.0
ML-KEM-512,decap-cyc-mean,46419.0
ML-KEM-512,decap-persec,58112.5
ML-KEM-512,size-key-bits,512
ML-KEM-512,size-pubkey-bytes,800
ML-KEM-512,size-privkey-bytes,1632
ML-KEM-512,size-ciphertext-bytes,768
ML-KEM-512,size-shared-secret-bytes,32
ML-KEM-768,keygen-iters,200
ML-KEM-768,keygen-wall-median-ns,26572.0
ML-KEM-768,keygen-wall-mean-ns,36249.6
ML-KEM-768,keygen-wall-std-ns,13088.2
ML-KEM-768,keygen-wall-p95-ns,48823.0
ML-KEM-768,keygen-wall-p99-ns,53384.0
ML-KEM-768,keygen-wall-ci95lo-ns,34435.7
ML-KEM-768,keygen-wall-ci95hi-ns,38063.5
ML-KEM-768,keygen-cyc-median,71374.0
ML-KEM-768,keygen-cyc-mean,97241.9
ML-KEM-768,keygen-persec,37633.6
ML-KEM-768,encap-iters,2000
ML-KEM-768,encap-wall-median-ns,14558.0
ML-KEM-768,encap-wall-mean-ns,14651.5
ML-KEM-768,encap-wall-std-ns,2890.6
ML-KEM-768,encap-wall-p95-ns,14721.0
ML-KEM-768,encap-wall-p99-ns,16134.0
ML-KEM-768,encap-wall-ci95lo-ns,14524.8
ML-KEM-768,encap-wall-ci95hi-ns,14778.2
ML-KEM-768,encap-cyc-median,39078.0
ML-KEM-768,encap-cyc-mean,39327.7
ML-KEM-768,encap-persec,68690.8
ML-KEM-768,decap-iters,2000
ML-KEM-768,decap-wall-median-ns,22998.0
ML-KEM-768,decap-wall-mean-ns,23366.7
ML-KEM-768,decap-wall-std-ns,1051.2
ML-KEM-768,decap-wall-p95-ns,24130.0
ML-KEM-768,decap-wall-p99-ns,25959.0
ML-KEM-768,decap-wall-ci95lo-ns,23320.6
ML-KEM-768,decap-wall-ci95hi-ns,23412.7
ML-KEM-768,decap-cyc-median,61754.0
ML-KEM-768,decap-cyc-mean,62735.7
ML-KEM-768,decap-persec,43482.0
ML-KEM-768,size-key-bits,768
ML-KEM-768,size-pubkey-bytes,1184
ML-KEM-768,size-privkey-bytes,2400
ML-KEM-768,size-ciphertext-bytes,1088
ML-KEM-768,size-shared-secret-bytes,32
ML-KEM-1024,keygen-iters,200
ML-KEM-1024,keygen-wall-median-ns,39896.0
ML-KEM-1024,keygen-wall-mean-ns,40283.3
ML-KEM-1024,keygen-wall-std-ns,1756.9
ML-KEM-1024,keygen-wall-p95-ns,42202.0
ML-KEM-1024,keygen-wall-p99-ns,43521.0
ML-KEM-1024,keygen-wall-ci95lo-ns,40039.8
ML-KEM-1024,keygen-wall-ci95hi-ns,40526.8
ML-KEM-1024,keygen-cyc-median,107180.0
ML-KEM-1024,keygen-cyc-mean,108211.9
ML-KEM-1024,keygen-persec,25065.2
ML-KEM-1024,encap-iters,2000
ML-KEM-1024,encap-wall-median-ns,19330.0
ML-KEM-1024,encap-wall-mean-ns,19414.1
ML-KEM-1024,encap-wall-std-ns,757.3
ML-KEM-1024,encap-wall-p95-ns,19657.0
ML-KEM-1024,encap-wall-p99-ns,21060.0
ML-KEM-1024,encap-wall-ci95lo-ns,19380.9
ML-KEM-1024,encap-wall-ci95hi-ns,19447.3
ML-KEM-1024,encap-cyc-median,51904.0
ML-KEM-1024,encap-cyc-mean,52129.1
ML-KEM-1024,encap-persec,51733.1
ML-KEM-1024,decap-iters,2000
ML-KEM-1024,decap-wall-median-ns,30335.0
ML-KEM-1024,decap-wall-mean-ns,30858.0
ML-KEM-1024,decap-wall-std-ns,1070.1
ML-KEM-1024,decap-wall-p95-ns,31860.0
ML-KEM-1024,decap-wall-p99-ns,33241.0
ML-KEM-1024,decap-wall-ci95lo-ns,30811.1
ML-KEM-1024,decap-wall-ci95hi-ns,30904.9
ML-KEM-1024,decap-cyc-median,81484.0
ML-KEM-1024,decap-cyc-mean,82885.5
ML-KEM-1024,decap-persec,32965.2
ML-KEM-1024,size-key-bits,1024
ML-KEM-1024,size-pubkey-bytes,1568
ML-KEM-1024,size-privkey-bytes,3168
ML-KEM-1024,size-ciphertext-bytes,1568
ML-KEM-1024,size-shared-secret-bytes,32
ML-DSA-44,keygen-iters,200
ML-DSA-44,keygen-wall-median-ns,69899.0
ML-DSA-44,keygen-wall-mean-ns,70106.7
ML-DSA-44,keygen-wall-std-ns,1742.6
ML-DSA-44,keygen-wall-p95-ns,71904.0
ML-DSA-44,keygen-wall-p99-ns,73169.0
ML-DSA-44,keygen-wall-ci95lo-ns,69865.2
ML-DSA-44,keygen-wall-ci95hi-ns,70348.2
ML-DSA-44,keygen-cyc-median,187802.0
ML-DSA-44,keygen-cyc-mean,188376.0
ML-DSA-44,keygen-persec,14306.4
ML-DSA-44,sign-iters,2000
ML-DSA-44,sign-wall-median-ns,284898.0
ML-DSA-44,sign-wall-mean-ns,381484.7
ML-DSA-44,sign-wall-std-ns,261683.5
ML-DSA-44,sign-wall-p95-ns,901639.0
ML-DSA-44,sign-wall-p99-ns,1238532.0
ML-DSA-44,sign-wall-ci95lo-ns,370016.0
ML-DSA-44,sign-wall-ci95hi-ns,392953.5
ML-DSA-44,sign-cyc-median,765740.0
ML-DSA-44,sign-cyc-mean,1025361.9
ML-DSA-44,sign-persec,3510.0
ML-DSA-44,verify-iters,2000
ML-DSA-44,verify-wall-median-ns,75852.0
ML-DSA-44,verify-wall-mean-ns,75943.2
ML-DSA-44,verify-wall-std-ns,718.5
ML-DSA-44,verify-wall-p95-ns,77143.0
ML-DSA-44,verify-wall-p99-ns,77640.0
ML-DSA-44,verify-wall-ci95lo-ns,75911.7
ML-DSA-44,verify-wall-ci95hi-ns,75974.7
ML-DSA-44,verify-cyc-median,203828.0
ML-DSA-44,verify-cyc-mean,204068.0
ML-DSA-44,verify-persec,13183.6
ML-DSA-44,size-key-bits,10496
ML-DSA-44,size-pubkey-bytes,1312
ML-DSA-44,size-privkey-bytes,2560
ML-DSA-44,size-signature-bytes,2420
ML-DSA-65,keygen-iters,200
ML-DSA-65,keygen-wall-median-ns,125668.0
ML-DSA-65,keygen-wall-mean-ns,126147.9
ML-DSA-65,keygen-wall-std-ns,1785.7
ML-DSA-65,keygen-wall-p95-ns,130548.0
ML-DSA-65,keygen-wall-p99-ns,131843.0
ML-DSA-65,keygen-wall-ci95lo-ns,125900.4
ML-DSA-65,keygen-wall-ci95hi-ns,126395.4
ML-DSA-65,keygen-cyc-median,337728.0
ML-DSA-65,keygen-cyc-mean,339018.8
ML-DSA-65,keygen-persec,7957.5
ML-DSA-65,sign-iters,2000
ML-DSA-65,sign-wall-median-ns,497508.0
ML-DSA-65,sign-wall-mean-ns,607054.4
ML-DSA-65,sign-wall-std-ns,430938.8
ML-DSA-65,sign-wall-p95-ns,1456297.0
ML-DSA-65,sign-wall-p99-ns,2199205.0
ML-DSA-65,sign-wall-ci95lo-ns,588167.7
ML-DSA-65,sign-wall-ci95hi-ns,625941.2
ML-DSA-65,sign-cyc-median,1337242.0
ML-DSA-65,sign-cyc-mean,1631699.2
ML-DSA-65,sign-persec,2010.0
ML-DSA-65,verify-iters,2000
ML-DSA-65,verify-wall-median-ns,117158.0
ML-DSA-65,verify-wall-mean-ns,117181.3
ML-DSA-65,verify-wall-std-ns,726.5
ML-DSA-65,verify-wall-p95-ns,118316.0
ML-DSA-65,verify-wall-p99-ns,118797.0
ML-DSA-65,verify-wall-ci95lo-ns,117149.5
ML-DSA-65,verify-wall-ci95hi-ns,117213.2
ML-DSA-65,verify-cyc-median,314854.0
ML-DSA-65,verify-cyc-mean,314920.7
ML-DSA-65,verify-persec,8535.5
ML-DSA-65,size-key-bits,15616
ML-DSA-65,size-pubkey-bytes,1952
ML-DSA-65,size-privkey-bytes,4032
ML-DSA-65,size-signature-bytes,3309
ML-DSA-87,keygen-iters,200
ML-DSA-87,keygen-wall-median-ns,173666.0
ML-DSA-87,keygen-wall-mean-ns,173923.2
ML-DSA-87,keygen-wall-std-ns,2234.9
ML-DSA-87,keygen-wall-p95-ns,175940.0
ML-DSA-87,keygen-wall-p99-ns,182576.0
ML-DSA-87,keygen-wall-ci95lo-ns,173613.5
ML-DSA-87,keygen-wall-ci95hi-ns,174233.0
ML-DSA-87,keygen-cyc-median,466746.0
ML-DSA-87,keygen-cyc-mean,467436.4
ML-DSA-87,keygen-persec,5758.2
ML-DSA-87,sign-iters,2000
ML-DSA-87,sign-wall-median-ns,586261.0
ML-DSA-87,sign-wall-mean-ns,717311.7
ML-DSA-87,sign-wall-std-ns,459146.8
ML-DSA-87,sign-wall-p95-ns,1542830.0
ML-DSA-87,sign-wall-p99-ns,2333611.0
ML-DSA-87,sign-wall-ci95lo-ns,697188.7
ML-DSA-87,sign-wall-ci95hi-ns,737434.7
ML-DSA-87,sign-cyc-median,1575800.0
ML-DSA-87,sign-cyc-mean,1928062.6
ML-DSA-87,sign-persec,1705.7
ML-DSA-87,verify-iters,2000
ML-DSA-87,verify-wall-median-ns,183882.0
ML-DSA-87,verify-wall-mean-ns,183927.0
ML-DSA-87,verify-wall-std-ns,1455.1
ML-DSA-87,verify-wall-p95-ns,185413.0
ML-DSA-87,verify-wall-p99-ns,189191.0
ML-DSA-87,verify-wall-ci95lo-ns,183863.2
ML-DSA-87,verify-wall-ci95hi-ns,183990.7
ML-DSA-87,verify-cyc-median,494204.0
ML-DSA-87,verify-cyc-mean,494327.2
ML-DSA-87,verify-persec,5438.3
ML-DSA-87,size-key-bits,20736
ML-DSA-87,size-pubkey-bytes,2592
ML-DSA-87,size-privkey-bytes,4896
ML-DSA-87,size-signature-bytes,4627
rsa-7680,key-size,7680
rsa-7680,keygen-iters,100
rsa-7680,keygen-wall-median-ns,3903878317.0
rsa-7680,keygen-wall-mean-ns,4772099461.7
rsa-7680,keygen-wall-std-ns,3775142742.0
rsa-7680,keygen-wall-p95-ns,11850258271.0
rsa-7680,keygen-wall-p99-ns,13320858526.0
rsa-7680,keygen-wall-ci95lo-ns,4032171484.3
rsa-7680,keygen-wall-ci95hi-ns,5512027439.1
rsa-7680,keygen-cyc-median,10493624444.0
rsa-7680,keygen-cyc-mean,12827402675.0
rsa-7680,keygen-persec,0.3
rsa-7680,pss-sign-iters,100
rsa-7680,pss-sign-wall-median-ns,27890143.0
rsa-7680,pss-sign-wall-mean-ns,27954862.8
rsa-7680,pss-sign-wall-std-ns,396584.1
rsa-7680,pss-sign-wall-p95-ns,28238587.0
rsa-7680,pss-sign-wall-p99-ns,29856000.0
rsa-7680,pss-sign-wall-ci95lo-ns,27877132.3
rsa-7680,pss-sign-wall-ci95hi-ns,28032593.3
rsa-7680,pss-sign-cyc-median,74968632.0
rsa-7680,pss-sign-cyc-mean,75142591.0
rsa-7680,pss-sign-persec,35.9
rsa-7680,pss-verify-iters,100
rsa-7680,pss-verify-wall-median-ns,169622.0
rsa-7680,pss-verify-wall-mean-ns,170042.6
rsa-7680,pss-verify-wall-std-ns,2131.1
rsa-7680,pss-verify-wall-p95-ns,171368.0
rsa-7680,pss-verify-wall-p99-ns,172119.0
rsa-7680,pss-verify-wall-ci95lo-ns,169624.9
rsa-7680,pss-verify-wall-ci95hi-ns,170460.3
rsa-7680,pss-verify-cyc-median,455890.0
rsa-7680,pss-verify-cyc-mean,457016.6
rsa-7680,pss-verify-persec,5895.5
rsa-7680,oaep-encrypt-iters,100
rsa-7680,oaep-encrypt-wall-median-ns,170483.0
rsa-7680,oaep-encrypt-wall-mean-ns,170646.6
rsa-7680,oaep-encrypt-wall-std-ns,795.6
rsa-7680,oaep-encrypt-wall-p95-ns,172161.0
rsa-7680,oaep-encrypt-wall-p99-ns,172708.0
rsa-7680,oaep-encrypt-wall-ci95lo-ns,170490.7
rsa-7680,oaep-encrypt-wall-ci95hi-ns,170802.6
rsa-7680,oaep-encrypt-cyc-median,458202.0
rsa-7680,oaep-encrypt-cyc-mean,458640.6
rsa-7680,oaep-encrypt-persec,5865.7
rsa-7680,oaep-decrypt-iters,100
rsa-7680,oaep-decrypt-wall-median-ns,27896159.0
rsa-7680,oaep-decrypt-wall-mean-ns,27964948.7
rsa-7680,oaep-decrypt-wall-std-ns,397697.4
rsa-7680,oaep-decrypt-wall-p95-ns,28240652.0
rsa-7680,oaep-decrypt-wall-p99-ns,29995104.0
rsa-7680,oaep-decrypt-wall-ci95lo-ns,27887000.0
rsa-7680,oaep-decrypt-wall-ci95hi-ns,28042897.4
rsa-7680,oaep-decrypt-cyc-median,74984784.0
rsa-7680,oaep-decrypt-cyc-mean,75169704.7
rsa-7680,oaep-decrypt-persec,35.8
rsa-7680,size-key-bits,7680
rsa-7680,size-signature-bytes,960
rsa-15360,key-size,15360
rsa-15360,keygen-iters,100
rsa-15360,keygen-wall-median-ns,35129438361.0
rsa-15360,keygen-wall-mean-ns,44159877957.6
rsa-15360,keygen-wall-std-ns,33706588579.2
rsa-15360,keygen-wall-p95-ns,119793029305.0
rsa-15360,keygen-wall-p99-ns,136329925437.0
rsa-15360,keygen-wall-ci95lo-ns,37553386596.1
rsa-15360,keygen-wall-ci95hi-ns,50766369319.2
rsa-15360,keygen-cyc-median,94427926414.0
rsa-15360,keygen-cyc-mean,118701746910.1
rsa-15360,keygen-persec,0.0
rsa-15360,pss-sign-iters,100
rsa-15360,pss-sign-wall-median-ns,152270477.0
rsa-15360,pss-sign-wall-mean-ns,152787820.8
rsa-15360,pss-sign-wall-std-ns,1597729.8
rsa-15360,pss-sign-wall-p95-ns,155453871.0
rsa-15360,pss-sign-wall-p99-ns,159884719.0
rsa-15360,pss-sign-wall-ci95lo-ns,152474665.8
rsa-15360,pss-sign-wall-ci95hi-ns,153100975.9
rsa-15360,pss-sign-cyc-median,409302936.0
rsa-15360,pss-sign-cyc-mean,410693466.7
rsa-15360,pss-sign-persec,6.6
rsa-15360,pss-verify-iters,100
rsa-15360,pss-verify-wall-median-ns,667492.0
rsa-15360,pss-verify-wall-mean-ns,668098.1
rsa-15360,pss-verify-wall-std-ns,3997.3
rsa-15360,pss-verify-wall-p95-ns,673192.0
rsa-15360,pss-verify-wall-p99-ns,679570.0
rsa-15360,pss-verify-wall-ci95lo-ns,667314.7
rsa-15360,pss-verify-wall-ci95hi-ns,668881.6
