algo,metric,value
ecdh-P-384,derive-wall-ci95lo-ns,3952908.5
ecdh-P-384,derive-wall-ci95hi-ns,3958629.5
ecdh-P-384,derive-cyc-median,212985.0
ecdh-P-384,derive-cyc-mean,213603.3
ecdh-P-384,derive-persec,253.5
ecdh-P-384,size-key-bits,384
ecdh-P-384,size-pubkey-bytes,97
ecdh-P-521,keygen-iters,1000
ecdh-P-521,keygen-wall-median-ns,10413167.0
ecdh-P-521,keygen-wall-mean-ns,10423058.0
ecdh-P-521,keygen-wall-std-ns,45013.9
ecdh-P-521,keygen-wall-p95-ns,10514500.0
ecdh-P-521,keygen-wall-p99-ns,10578481.0
ecdh-P-521,keygen-wall-ci95lo-ns,10420268.0
ecdh-P-521,keygen-wall-ci95hi-ns,10425848.0
ecdh-P-521,keygen-cyc-median,562303.0
ecdh-P-521,keygen-cyc-mean,562837.1
ecdh-P-521,keygen-persec,96.0
ecdh-P-521,derive-iters,2000
ecdh-P-521,derive-wall-median-ns,10324963.0
ecdh-P-521,derive-wall-mean-ns,10327911.3
ecdh-P-521,derive-wall-std-ns,22216.2
ecdh-P-521,derive-wall-p95-ns,10344574.0
ecdh-P-521,derive-wall-p99-ns,10429259.0
ecdh-P-521,derive-wall-ci95lo-ns,10326937.7
ecdh-P-521,derive-wall-ci95hi-ns,10328885.0
ecdh-P-521,derive-cyc-median,557539.0
ecdh-P-521,derive-cyc-mean,557698.1
ecdh-P-521,derive-persec,96.9
ecdh-P-521,size-key-bits,521
ecdh-P-521,size-pubkey-bytes,133
ML-KEM-512,keygen-iters,1000
ML-KEM-512,keygen-wall-median-ns,104277.0
ML-KEM-512,keygen-wall-mean-ns,104769.6
ML-KEM-512,keygen-wall-std-ns,3036.6
ML-KEM-512,keygen-wall-p95-ns,105981.0
ML-KEM-512,keygen-wall-p99-ns,116778.0
ML-KEM-512,keygen-wall-ci95lo-ns,104581.4
ML-KEM-512,keygen-wall-ci95hi-ns,104957.8
ML-KEM-512,keygen-cyc-median,5625.0
ML-KEM-512,keygen-cyc-mean,5651.9
ML-KEM-512,keygen-persec,9589.8
ML-KEM-512,encap-iters,2000
ML-KEM-512,encap-wall-median-ns,64075.0
ML-KEM-512,encap-wall-mean-ns,65965.8
ML-KEM-512,encap-wall-std-ns,12424.0
ML-KEM-512,encap-wall-p95-ns,65870.0
ML-KEM-512,encap-wall-p99-ns,128370.0
ML-KEM-512,encap-wall-ci95lo-ns,65421.3
ML-KEM-512,encap-wall-ci95hi-ns,66510.4
ML-KEM-512,encap-cyc-median,3456.0
ML-KEM-512,encap-cyc-mean,3555.5
ML-KEM-512,encap-persec,15606.7
ML-KEM-512,decap-iters,2000
ML-KEM-512,decap-wall-median-ns,92148.0
ML-KEM-512,decap-wall-mean-ns,93388.1
ML-KEM-512,decap-wall-std-ns,10875.0
ML-KEM-512,decap-wall-p95-ns,92852.0
ML-KEM-512,decap-wall-p99-ns,110945.0
ML-KEM-512,decap-wall-ci95lo-ns,92911.4
ML-KEM-512,decap-wall-ci95hi-ns,93864.7
ML-KEM-512,decap-cyc-median,4972.0
ML-KEM-512,decap-cyc-mean,5039.3
ML-KEM-512,decap-persec,10852.1
ML-KEM-512,size-key-bits,512
ML-KEM-512,size-pubkey-bytes,800
ML-KEM-512,size-privkey-bytes,1632
ML-KEM-512,size-ciphertext-bytes,768
ML-KEM-512,size-shared-secret-bytes,32
ML-KEM-768,keygen-iters,1000
ML-KEM-768,keygen-wall-median-ns,152556.0
ML-KEM-768,keygen-wall-mean-ns,153250.1
ML-KEM-768,keygen-wall-std-ns,3873.0
ML-KEM-768,keygen-wall-p95-ns,155111.0
ML-KEM-768,keygen-wall-p99-ns,164611.0
ML-KEM-768,keygen-wall-ci95lo-ns,153010.1
ML-KEM-768,keygen-wall-ci95hi-ns,153490.2
ML-KEM-768,keygen-cyc-median,8233.0
ML-KEM-768,keygen-cyc-mean,8269.8
ML-KEM-768,keygen-persec,6555.0
ML-KEM-768,encap-iters,2000
ML-KEM-768,encap-wall-median-ns,84389.0
ML-KEM-768,encap-wall-mean-ns,84651.7
ML-KEM-768,encap-wall-std-ns,1479.7
ML-KEM-768,encap-wall-p95-ns,84852.0
ML-KEM-768,encap-wall-p99-ns,93815.0
ML-KEM-768,encap-wall-ci95lo-ns,84586.8
ML-KEM-768,encap-wall-ci95hi-ns,84716.5
ML-KEM-768,encap-cyc-median,4552.0
ML-KEM-768,encap-cyc-mean,4566.5
ML-KEM-768,encap-persec,11849.9
ML-KEM-768,decap-iters,2000
ML-KEM-768,decap-wall-median-ns,126518.0
ML-KEM-768,decap-wall-mean-ns,126801.1
ML-KEM-768,decap-wall-std-ns,1803.3
ML-KEM-768,decap-wall-p95-ns,127130.0
ML-KEM-768,decap-wall-p99-ns,136333.0
ML-KEM-768,decap-wall-ci95lo-ns,126722.0
ML-KEM-768,decap-wall-ci95hi-ns,126880.1
ML-KEM-768,decap-cyc-median,6828.0
ML-KEM-768,decap-cyc-mean,6843.5
ML-KEM-768,decap-persec,7904.0
ML-KEM-768,size-key-bits,768
ML-KEM-768,size-pubkey-bytes,1184
ML-KEM-768,size-privkey-bytes,2400
ML-KEM-768,size-ciphertext-bytes,1088
ML-KEM-768,size-shared-secret-bytes,32
ML-KEM-1024,keygen-iters,1000
ML-KEM-1024,keygen-wall-median-ns,219333.0
ML-KEM-1024,keygen-wall-mean-ns,221166.6
ML-KEM-1024,keygen-wall-std-ns,10352.5
ML-KEM-1024,keygen-wall-p95-ns,229778.0
ML-KEM-1024,keygen-wall-p99-ns,276556.0
ML-KEM-1024,keygen-wall-ci95lo-ns,220525.0
ML-KEM-1024,keygen-wall-ci95hi-ns,221808.3
ML-KEM-1024,keygen-cyc-median,11837.0
ML-KEM-1024,keygen-cyc-mean,11935.8
ML-KEM-1024,keygen-persec,4559.3
ML-KEM-1024,encap-iters,2000
ML-KEM-1024,encap-wall-median-ns,108592.0
ML-KEM-1024,encap-wall-mean-ns,110130.6
ML-KEM-1024,encap-wall-std-ns,10899.7
ML-KEM-1024,encap-wall-p95-ns,110389.0
ML-KEM-1024,encap-wall-p99-ns,189166.0
ML-KEM-1024,encap-wall-ci95lo-ns,109652.9
ML-KEM-1024,encap-wall-ci95hi-ns,110608.3
ML-KEM-1024,encap-cyc-median,5859.0
ML-KEM-1024,encap-cyc-mean,5939.9
ML-KEM-1024,encap-persec,9208.8
ML-KEM-1024,decap-iters,2000
ML-KEM-1024,decap-wall-median-ns,165018.0
ML-KEM-1024,decap-wall-mean-ns,165526.0
ML-KEM-1024,decap-wall-std-ns,2953.6
ML-KEM-1024,decap-wall-p95-ns,166834.0
ML-KEM-1024,decap-wall-p99-ns,175278.0
ML-KEM-1024,decap-wall-ci95lo-ns,165396.6
ML-KEM-1024,decap-wall-ci95hi-ns,165655.5
ML-KEM-1024,decap-cyc-median,8907.0
ML-KEM-1024,decap-cyc-mean,8934.8
ML-KEM-1024,decap-persec,6059.9
ML-KEM-1024,size-key-bits,1024
ML-KEM-1024,size-pubkey-bytes,1568
ML-KEM-1024,size-privkey-bytes,3168
ML-KEM-1024,size-ciphertext-bytes,1568
ML-KEM-1024,size-shared-secret-bytes,32
ML-DSA-44,keygen-iters,1000
ML-DSA-44,keygen-wall-median-ns,459074.0
ML-DSA-44,keygen-wall-mean-ns,460226.9
ML-DSA-44,keygen-wall-std-ns,6126.9
ML-DSA-44,keygen-wall-p95-ns,469945.0
ML-DSA-44,keygen-wall-p99-ns,477611.0
ML-DSA-44,keygen-wall-ci95lo-ns,459847.2
ML-DSA-44,keygen-wall-ci95hi-ns,460606.7
ML-DSA-44,keygen-cyc-median,24782.0
ML-DSA-44,keygen-cyc-mean,24844.7
ML-DSA-44,keygen-persec,2178.3
ML-DSA-44,sign-iters,2000
ML-DSA-44,sign-wall-median-ns,2009834.0
ML-DSA-44,sign-wall-mean-ns,2720785.0
ML-DSA-44,sign-wall-std-ns,1950708.5
ML-DSA-44,sign-wall-p95-ns,6343537.0
ML-DSA-44,sign-wall-p99-ns,10204111.0
ML-DSA-44,sign-wall-ci95lo-ns,2635291.5
ML-DSA-44,sign-wall-ci95hi-ns,2806278.6
ML-DSA-44,sign-cyc-median,108521.0
ML-DSA-44,sign-cyc-mean,146914.0
ML-DSA-44,sign-persec,497.6
ML-DSA-44,verify-iters,2000
ML-DSA-44,verify-wall-median-ns,521815.0
ML-DSA-44,verify-wall-mean-ns,525298.7
ML-DSA-44,verify-wall-std-ns,22290.9
ML-DSA-44,verify-wall-p95-ns,531648.0
ML-DSA-44,verify-wall-p99-ns,605648.0
ML-DSA-44,verify-wall-ci95lo-ns,524321.8
ML-DSA-44,verify-wall-ci95hi-ns,526275.6
ML-DSA-44,verify-cyc-median,28172.0
ML-DSA-44,verify-cyc-mean,28359.3
ML-DSA-44,verify-persec,1916.4
ML-DSA-44,size-key-bits,10496
ML-DSA-44,size-pubkey-bytes,1312
ML-DSA-44,size-privkey-bytes,2560
ML-DSA-44,size-signature-bytes,2420
ML-DSA-65,keygen-iters,1000
ML-DSA-65,keygen-wall-median-ns,741611.0
ML-DSA-65,keygen-wall-mean-ns,748899.4
ML-DSA-65,keygen-wall-std-ns,27755.1
ML-DSA-65,keygen-wall-p95-ns,777019.0
ML-DSA-65,keygen-wall-p99-ns,904259.0
ML-DSA-65,keygen-wall-ci95lo-ns,747179.1
ML-DSA-65,keygen-wall-ci95hi-ns,750619.7
ML-DSA-65,keygen-cyc-median,40040.0
ML-DSA-65,keygen-cyc-mean,40433.6
ML-DSA-65,keygen-persec,1348.4
ML-DSA-65,sign-iters,2000
ML-DSA-65,sign-wall-median-ns,3526389.0
ML-DSA-65,sign-wall-mean-ns,4366240.9
ML-DSA-65,sign-wall-std-ns,3182401.3
ML-DSA-65,sign-wall-p95-ns,10926223.0
ML-DSA-65,sign-wall-p99-ns,15643240.0
ML-DSA-65,sign-wall-ci95lo-ns,4226766.1
ML-DSA-65,sign-wall-ci95hi-ns,4505715.8
ML-DSA-65,sign-cyc-median,190416.0
ML-DSA-65,sign-cyc-mean,235768.5
ML-DSA-65,sign-persec,283.6
ML-DSA-65,verify-iters,2000
ML-DSA-65,verify-wall-median-ns,791500.0
ML-DSA-65,verify-wall-mean-ns,793520.6
ML-DSA-65,verify-wall-std-ns,4773.6
ML-DSA-65,verify-wall-p95-ns,800815.0
ML-DSA-65,verify-wall-p99-ns,805796.0
ML-DSA-65,verify-wall-ci95lo-ns,793311.4
ML-DSA-65,verify-wall-ci95hi-ns,793729.8
ML-DSA-65,verify-cyc-median,42735.0
ML-DSA-65,verify-cyc-mean,42843.6
ML-DSA-65,verify-persec,1263.4
ML-DSA-65,size-key-bits,15616
ML-DSA-65,size-pubkey-bytes,1952
ML-DSA-65,size-privkey-bytes,4032
ML-DSA-65,size-signature-bytes,3309
ML-DSA-87,keygen-iters,1000
ML-DSA-87,keygen-wall-median-ns,1107297.0
ML-DSA-87,keygen-wall-mean-ns,1112241.6
ML-DSA-87,keygen-wall-std-ns,23518.4
ML-DSA-87,keygen-wall-p95-ns,1120926.0
ML-DSA-87,keygen-wall-p99-ns,1250833.0
ML-DSA-87,keygen-wall-ci95lo-ns,1110783.9
ML-DSA-87,keygen-wall-ci95hi-ns,1113699.3
ML-DSA-87,keygen-cyc-median,59788.0
ML-DSA-87,keygen-cyc-mean,60054.7
ML-DSA-87,keygen-persec,903.1
ML-DSA-87,sign-iters,2000
ML-DSA-87,sign-wall-median-ns,4121870.0
ML-DSA-87,sign-wall-mean-ns,4959256.2
ML-DSA-87,sign-wall-std-ns,3247466.6
ML-DSA-87,sign-wall-p95-ns,11840555.0
ML-DSA-87,sign-wall-p99-ns,16667944.0
ML-DSA-87,sign-wall-ci95lo-ns,4816929.7
ML-DSA-87,sign-wall-ci95hi-ns,5101582.7
ML-DSA-87,sign-cyc-median,222572.0
ML-DSA-87,sign-cyc-mean,267792.0
ML-DSA-87,sign-persec,242.6
ML-DSA-87,verify-iters,2000
ML-DSA-87,verify-wall-median-ns,1224222.0
ML-DSA-87,verify-wall-mean-ns,1230042.8
ML-DSA-87,verify-wall-std-ns,27359.4
ML-DSA-87,verify-wall-p95-ns,1233797.0
ML-DSA-87,verify-wall-p99-ns,1388426.0
ML-DSA-87,verify-wall-ci95lo-ns,1228843.8
ML-DSA-87,verify-wall-ci95hi-ns,1231241.9
ML-DSA-87,verify-cyc-median,66103.0
ML-DSA-87,verify-cyc-mean,66415.9
ML-DSA-87,verify-persec,816.8
ML-DSA-87,size-key-bits,20736
ML-DSA-87,size-pubkey-bytes,2592
ML-DSA-87,size-privkey-bytes,4896
ML-DSA-87,size-signature-bytes,4627
rsa-7680,key-size,7680
rsa-7680,keygen-iters,3
rsa-7680,keygen-wall-median-ns,41484910197.0
rsa-7680,keygen-wall-mean-ns,40087208013.0
rsa-7680,keygen-wall-std-ns,23326430704.4
rsa-7680,keygen-wall-p95-ns,62683360481.0
rsa-7680,keygen-wall-p99-ns,62683360481.0
rsa-7680,keygen-wall-ci95lo-ns,13690866762.0
rsa-7680,keygen-wall-ci95hi-ns,66483549264.0
rsa-7680,keygen-cyc-median,2240185141.0
rsa-7680,keygen-cyc-mean,2164709222.0
rsa-7680,keygen-persec,0.0
rsa-7680,pss-sign-iters,100
rsa-7680,pss-sign-wall-median-ns,227908518.0
rsa-7680,pss-sign-wall-mean-ns,228425321.2
rsa-7680,pss-sign-wall-std-ns,2892582.7
rsa-7680,pss-sign-wall-p95-ns,228021499.0
rsa-7680,pss-sign-wall-p99-ns,244777981.0
rsa-7680,pss-sign-wall-ci95lo-ns,227858375.0
rsa-7680,pss-sign-wall-ci95hi-ns,228992267.4
rsa-7680,pss-sign-cyc-median,12307050.0
rsa-7680,pss-sign-cyc-mean,12334957.4
rsa-7680,pss-sign-persec,4.4
rsa-7680,pss-verify-iters,100
rsa-7680,pss-verify-wall-median-ns,1745648.0
rsa-7680,pss-verify-wall-mean-ns,1749450.6
rsa-7680,pss-verify-wall-std-ns,4842.1
rsa-7680,pss-verify-wall-p95-ns,1755148.0
rsa-7680,pss-verify-wall-p99-ns,1755574.0
rsa-7680,pss-verify-wall-ci95lo-ns,1748501.5
rsa-7680,pss-verify-wall-ci95hi-ns,1750399.6
rsa-7680,pss-verify-cyc-median,94260.0
rsa-7680,pss-verify-cyc-mean,94463.7
rsa-7680,pss-verify-persec,572.9
rsa-7680,oaep-encrypt-iters,100
rsa-7680,oaep-encrypt-wall-median-ns,1762686.0
rsa-7680,oaep-encrypt-wall-mean-ns,1766190.3
rsa-7680,oaep-encrypt-wall-std-ns,5168.1
rsa-7680,oaep-encrypt-wall-p95-ns,1771055.0
rsa-7680,oaep-encrypt-wall-p99-ns,1776371.0
rsa-7680,oaep-encrypt-wall-ci95lo-ns,1765177.3
rsa-7680,oaep-encrypt-wall-ci95hi-ns,1767203.2
rsa-7680,oaep-encrypt-cyc-median,95180.0
rsa-7680,oaep-encrypt-cyc-mean,95367.4
rsa-7680,oaep-encrypt-persec,567.3
rsa-7680,oaep-decrypt-iters,100
rsa-7680,oaep-decrypt-wall-median-ns,228003444.0
rsa-7680,oaep-decrypt-wall-mean-ns,228519181.2
rsa-7680,oaep-decrypt-wall-std-ns,2893345.5
rsa-7680,oaep-decrypt-wall-p95-ns,228116759.0
rsa-7680,oaep-decrypt-wall-p99-ns,244905315.0
rsa-7680,oaep-decrypt-wall-ci95lo-ns,227952085.4
rsa-7680,oaep-decrypt-wall-ci95hi-ns,229086276.9
rsa-7680,oaep-decrypt-cyc-median,12312179.0
rsa-7680,oaep-decrypt-cyc-mean,12340027.5
rsa-7680,oaep-decrypt-persec,4.4
rsa-7680,size-key-bits,7680
rsa-7680,size-signature-bytes,960
rsa-15360,key-size,15360
rsa-15360,keygen-iters,3
rsa-15360,keygen-wall-median-ns,544770246213.0
rsa-15360,keygen-wall-mean-ns,547448854445.7
rsa-15360,keygen-wall-std-ns,148603970749.1
rsa-15360,keygen-wall-p95-ns,697374022344.0
rsa-15360,keygen-wall-p99-ns,697374022344.0
rsa-15360,keygen-wall-ci95lo-ns,379287631117.0
rsa-15360,keygen-wall-ci95hi-ns,715610077774.3
rsa-15360,keygen-cyc-median,29417593282.0
rsa-15360,keygen-cyc-mean,29562238125.0
rsa-15360,keygen-persec,0.0
rsa-15360,pss-sign-iters,100
rsa-15360,pss-sign-wall-median-ns,1599791962.0
rsa-15360,pss-sign-wall-mean-ns,1601733848.9
rsa-15360,pss-sign-wall-std-ns,11091634.1
rsa-15360,pss-sign-wall-p95-ns,1599977869.0
rsa-15360,pss-sign-wall-p99-ns,1664599388.0
rsa-15360,pss-sign-wall-ci95lo-ns,1599559888.6
rsa-15360,pss-sign-wall-ci95hi-ns,1603907809.2
rsa-15360,pss-sign-cyc-median,86388747.0
rsa-15360,pss-sign-cyc-mean,86493604.3
rsa-15360,pss-sign-persec,0.6
rsa-15360,pss-verify-iters,100
rsa-15360,pss-verify-wall-median-ns,6555870.0
rsa-15360,pss-verify-wall-mean-ns,6554722.8
rsa-15360,pss-verify-wall-std-ns,4977.6
rsa-15360,pss-verify-wall-p95-ns,6560019.0
