algo,metric,value
ecdh-P-384,derive-wall-ci95lo-ns,3991610.7
ecdh-P-384,derive-wall-ci95hi-ns,3997623.4
ecdh-P-384,derive-cyc-median,214744.0
ecdh-P-384,derive-cyc-mean,215701.7
ecdh-P-384,derive-persec,251.5
ecdh-P-384,size-key-bits,384
ecdh-P-384,size-pubkey-bytes,97
ecdh-P-521,keygen-iters,1000
ecdh-P-521,keygen-wall-median-ns,10413815.0
ecdh-P-521,keygen-wall-mean-ns,10415318.8
ecdh-P-521,keygen-wall-std-ns,9183.0
ecdh-P-521,keygen-wall-p95-ns,10432555.0
ecdh-P-521,keygen-wall-p99-ns,10449926.0
ecdh-P-521,keygen-wall-ci95lo-ns,10414749.6
ecdh-P-521,keygen-wall-ci95hi-ns,10415887.9
ecdh-P-521,keygen-cyc-median,562338.0
ecdh-P-521,keygen-cyc-mean,562419.0
ecdh-P-521,keygen-persec,96.0
ecdh-P-521,derive-iters,2000
ecdh-P-521,derive-wall-median-ns,10327185.0
ecdh-P-521,derive-wall-mean-ns,10328137.6
ecdh-P-521,derive-wall-std-ns,9556.4
ecdh-P-521,derive-wall-p95-ns,10344167.0
ecdh-P-521,derive-wall-p99-ns,10359759.0
ecdh-P-521,derive-wall-ci95lo-ns,10327718.8
ecdh-P-521,derive-wall-ci95hi-ns,10328556.5
ecdh-P-521,derive-cyc-median,557659.0
ecdh-P-521,derive-cyc-mean,557710.3
ecdh-P-521,derive-persec,96.8
ecdh-P-521,size-key-bits,521
ecdh-P-521,size-pubkey-bytes,133
ML-KEM-512,keygen-iters,1000
ML-KEM-512,keygen-wall-median-ns,104222.0
ML-KEM-512,keygen-wall-mean-ns,104711.7
ML-KEM-512,keygen-wall-std-ns,3013.5
ML-KEM-512,keygen-wall-p95-ns,105982.0
ML-KEM-512,keygen-wall-p99-ns,115722.0
ML-KEM-512,keygen-wall-ci95lo-ns,104524.9
ML-KEM-512,keygen-wall-ci95hi-ns,104898.4
ML-KEM-512,keygen-cyc-median,5621.0
ML-KEM-512,keygen-cyc-mean,5647.5
ML-KEM-512,keygen-persec,9594.9
ML-KEM-512,encap-iters,2000
ML-KEM-512,encap-wall-median-ns,64296.0
ML-KEM-512,encap-wall-mean-ns,64488.4
ML-KEM-512,encap-wall-std-ns,1311.1
ML-KEM-512,encap-wall-p95-ns,64445.0
ML-KEM-512,encap-wall-p99-ns,73852.0
ML-KEM-512,encap-wall-ci95lo-ns,64431.0
ML-KEM-512,encap-wall-ci95hi-ns,64545.9
ML-KEM-512,encap-cyc-median,3467.0
ML-KEM-512,encap-cyc-mean,3477.6
ML-KEM-512,encap-persec,15553.1
ML-KEM-512,decap-iters,2000
ML-KEM-512,decap-wall-median-ns,92426.0
ML-KEM-512,decap-wall-mean-ns,92705.6
ML-KEM-512,decap-wall-std-ns,1663.8
ML-KEM-512,decap-wall-p95-ns,92926.0
ML-KEM-512,decap-wall-p99-ns,102056.0
ML-KEM-512,decap-wall-ci95lo-ns,92632.7
ML-KEM-512,decap-wall-ci95hi-ns,92778.5
ML-KEM-512,decap-cyc-median,4987.0
ML-KEM-512,decap-cyc-mean,5002.0
ML-KEM-512,decap-persec,10819.5
ML-KEM-512,size-key-bits,512
ML-KEM-512,size-pubkey-bytes,800
ML-KEM-512,size-privkey-bytes,1632
ML-KEM-512,size-ciphertext-bytes,768
ML-KEM-512,size-shared-secret-bytes,32
ML-KEM-768,keygen-iters,1000
ML-KEM-768,keygen-wall-median-ns,152963.0
ML-KEM-768,keygen-wall-mean-ns,153539.0
ML-KEM-768,keygen-wall-std-ns,3139.3
ML-KEM-768,keygen-wall-p95-ns,155204.0
ML-KEM-768,keygen-wall-p99-ns,164870.0
ML-KEM-768,keygen-wall-ci95lo-ns,153344.4
ML-KEM-768,keygen-wall-ci95hi-ns,153733.5
ML-KEM-768,keygen-cyc-median,8253.0
ML-KEM-768,keygen-cyc-mean,8283.7
ML-KEM-768,keygen-persec,6537.5
ML-KEM-768,encap-iters,2000
ML-KEM-768,encap-wall-median-ns,84574.0
ML-KEM-768,encap-wall-mean-ns,84822.6
ML-KEM-768,encap-wall-std-ns,1706.6
ML-KEM-768,encap-wall-p95-ns,85111.0
ML-KEM-768,encap-wall-p99-ns,94130.0
ML-KEM-768,encap-wall-ci95lo-ns,84747.8
ML-KEM-768,encap-wall-ci95hi-ns,84897.4
ML-KEM-768,encap-cyc-median,4562.0
ML-KEM-768,encap-cyc-mean,4575.6
ML-KEM-768,encap-persec,11824.0
ML-KEM-768,decap-iters,2000
ML-KEM-768,decap-wall-median-ns,126519.0
ML-KEM-768,decap-wall-mean-ns,126875.8
ML-KEM-768,decap-wall-std-ns,1795.1
ML-KEM-768,decap-wall-p95-ns,127055.0
ML-KEM-768,decap-wall-p99-ns,136204.0
ML-KEM-768,decap-wall-ci95lo-ns,126797.2
ML-KEM-768,decap-wall-ci95hi-ns,126954.5
ML-KEM-768,decap-cyc-median,6828.0
ML-KEM-768,decap-cyc-mean,6846.8
ML-KEM-768,decap-persec,7904.0
ML-KEM-768,size-key-bits,768
ML-KEM-768,size-pubkey-bytes,1184
ML-KEM-768,size-privkey-bytes,2400
ML-KEM-768,size-ciphertext-bytes,1088
ML-KEM-768,size-shared-secret-bytes,32
ML-KEM-1024,keygen-iters,1000
ML-KEM-1024,keygen-wall-median-ns,219463.0
ML-KEM-1024,keygen-wall-mean-ns,220320.8
ML-KEM-1024,keygen-wall-std-ns,4447.8
ML-KEM-1024,keygen-wall-p95-ns,229000.0
ML-KEM-1024,keygen-wall-p99-ns,234463.0
ML-KEM-1024,keygen-wall-ci95lo-ns,220045.1
ML-KEM-1024,keygen-wall-ci95hi-ns,220596.4
ML-KEM-1024,keygen-cyc-median,11844.0
ML-KEM-1024,keygen-cyc-mean,11890.1
ML-KEM-1024,keygen-persec,4556.6
ML-KEM-1024,encap-iters,2000
ML-KEM-1024,encap-wall-median-ns,108649.0
ML-KEM-1024,encap-wall-mean-ns,108989.6
ML-KEM-1024,encap-wall-std-ns,1874.1
ML-KEM-1024,encap-wall-p95-ns,109815.0
ML-KEM-1024,encap-wall-p99-ns,118204.0
ML-KEM-1024,encap-wall-ci95lo-ns,108907.5
ML-KEM-1024,encap-wall-ci95hi-ns,109071.7
ML-KEM-1024,encap-cyc-median,5862.0
ML-KEM-1024,encap-cyc-mean,5879.6
ML-KEM-1024,encap-persec,9204.0
ML-KEM-1024,decap-iters,2000
ML-KEM-1024,decap-wall-median-ns,165148.0
ML-KEM-1024,decap-wall-mean-ns,165566.1
ML-KEM-1024,decap-wall-std-ns,1991.5
ML-KEM-1024,decap-wall-p95-ns,166259.0
ML-KEM-1024,decap-wall-p99-ns,175056.0
ML-KEM-1024,decap-wall-ci95lo-ns,165478.8
ML-KEM-1024,decap-wall-ci95hi-ns,165653.3
ML-KEM-1024,decap-cyc-median,8913.0
ML-KEM-1024,decap-cyc-mean,8936.0
ML-KEM-1024,decap-persec,6055.2
ML-KEM-1024,size-key-bits,1024
ML-KEM-1024,size-pubkey-bytes,1568
ML-KEM-1024,size-privkey-bytes,3168
ML-KEM-1024,size-ciphertext-bytes,1568
ML-KEM-1024,size-shared-secret-bytes,32
ML-DSA-44,keygen-iters,1000
ML-DSA-44,keygen-wall-median-ns,459777.0
ML-DSA-44,keygen-wall-mean-ns,463780.6
ML-DSA-44,keygen-wall-std-ns,17785.2
ML-DSA-44,keygen-wall-p95-ns,472297.0
ML-DSA-44,keygen-wall-p99-ns,566204.0
ML-DSA-44,keygen-wall-ci95lo-ns,462678.3
ML-DSA-44,keygen-wall-ci95hi-ns,464882.9
ML-DSA-44,keygen-cyc-median,24821.0
ML-DSA-44,keygen-cyc-mean,25037.1
ML-DSA-44,keygen-persec,2175.0
ML-DSA-44,sign-iters,2000
ML-DSA-44,sign-wall-median-ns,2015314.0
ML-DSA-44,sign-wall-mean-ns,2640143.0
ML-DSA-44,sign-wall-std-ns,1788937.9
ML-DSA-44,sign-wall-p95-ns,6351500.0
ML-DSA-44,sign-wall-p99-ns,9248222.0
ML-DSA-44,sign-wall-ci95lo-ns,2561739.3
ML-DSA-44,sign-wall-ci95hi-ns,2718546.7
ML-DSA-44,sign-cyc-median,108819.0
ML-DSA-44,sign-cyc-mean,142559.8
ML-DSA-44,sign-persec,496.2
ML-DSA-44,verify-iters,2000
ML-DSA-44,verify-wall-median-ns,522408.0
ML-DSA-44,verify-wall-mean-ns,525332.0
ML-DSA-44,verify-wall-std-ns,12459.2
ML-DSA-44,verify-wall-p95-ns,532000.0
ML-DSA-44,verify-wall-p99-ns,604907.0
ML-DSA-44,verify-wall-ci95lo-ns,524785.9
ML-DSA-44,verify-wall-ci95hi-ns,525878.0
ML-DSA-44,verify-cyc-median,28204.0
ML-DSA-44,verify-cyc-mean,28361.2
ML-DSA-44,verify-persec,1914.2
ML-DSA-44,size-key-bits,10496
ML-DSA-44,size-pubkey-bytes,1312
ML-DSA-44,size-privkey-bytes,2560
ML-DSA-44,size-signature-bytes,2420
ML-DSA-65,keygen-iters,1000
ML-DSA-65,keygen-wall-median-ns,742796.0
ML-DSA-65,keygen-wall-mean-ns,749752.1
ML-DSA-65,keygen-wall-std-ns,27453.1
ML-DSA-65,keygen-wall-p95-ns,765037.0
ML-DSA-65,keygen-wall-p99-ns,890852.0
ML-DSA-65,keygen-wall-ci95lo-ns,748050.5
ML-DSA-65,keygen-wall-ci95hi-ns,751453.6
ML-DSA-65,keygen-cyc-median,40103.0
ML-DSA-65,keygen-cyc-mean,40479.0
ML-DSA-65,keygen-persec,1346.3
ML-DSA-65,sign-iters,2000
ML-DSA-65,sign-wall-median-ns,3511519.0
ML-DSA-65,sign-wall-mean-ns,4165783.8
ML-DSA-65,sign-wall-std-ns,2905642.2
ML-DSA-65,sign-wall-p95-ns,10226815.0
ML-DSA-65,sign-wall-p99-ns,14930814.0
ML-DSA-65,sign-wall-ci95lo-ns,4038438.4
ML-DSA-65,sign-wall-ci95hi-ns,4293129.1
ML-DSA-65,sign-cyc-median,189616.0
ML-DSA-65,sign-cyc-mean,224944.4
ML-DSA-65,sign-persec,284.8
ML-DSA-65,verify-iters,2000
ML-DSA-65,verify-wall-median-ns,791241.0
ML-DSA-65,verify-wall-mean-ns,793631.3
ML-DSA-65,verify-wall-std-ns,6780.6
ML-DSA-65,verify-wall-p95-ns,800796.0
ML-DSA-65,verify-wall-p99-ns,807111.0
ML-DSA-65,verify-wall-ci95lo-ns,793334.2
ML-DSA-65,verify-wall-ci95hi-ns,793928.5
ML-DSA-65,verify-cyc-median,42720.0
ML-DSA-65,verify-cyc-mean,42848.5
ML-DSA-65,verify-persec,1263.8
ML-DSA-65,size-key-bits,15616
ML-DSA-65,size-pubkey-bytes,1952
ML-DSA-65,size-privkey-bytes,4032
ML-DSA-65,size-signature-bytes,3309
ML-DSA-87,keygen-iters,1000
ML-DSA-87,keygen-wall-median-ns,1107130.0
ML-DSA-87,keygen-wall-mean-ns,1113893.5
ML-DSA-87,keygen-wall-std-ns,30278.8
ML-DSA-87,keygen-wall-p95-ns,1123296.0
ML-DSA-87,keygen-wall-p99-ns,1275129.0
ML-DSA-87,keygen-wall-ci95lo-ns,1112016.8
ML-DSA-87,keygen-wall-ci95hi-ns,1115770.2
ML-DSA-87,keygen-cyc-median,59778.0
ML-DSA-87,keygen-cyc-mean,60142.5
ML-DSA-87,keygen-persec,903.2
ML-DSA-87,sign-iters,2000
ML-DSA-87,sign-wall-median-ns,4127926.0
ML-DSA-87,sign-wall-mean-ns,4996986.3
ML-DSA-87,sign-wall-std-ns,3175476.0
ML-DSA-87,sign-wall-p95-ns,10900648.0
ML-DSA-87,sign-wall-p99-ns,16696797.0
ML-DSA-87,sign-wall-ci95lo-ns,4857815.0
ML-DSA-87,sign-wall-ci95hi-ns,5136157.7
ML-DSA-87,sign-cyc-median,222899.0
ML-DSA-87,sign-cyc-mean,269828.9
ML-DSA-87,sign-persec,242.3
ML-DSA-87,verify-iters,2000
ML-DSA-87,verify-wall-median-ns,1225241.0
ML-DSA-87,verify-wall-mean-ns,1231048.9
ML-DSA-87,verify-wall-std-ns,26087.0
ML-DSA-87,verify-wall-p95-ns,1234648.0
ML-DSA-87,verify-wall-p99-ns,1386092.0
ML-DSA-87,verify-wall-ci95lo-ns,1229905.6
ML-DSA-87,verify-wall-ci95hi-ns,1232192.2
ML-DSA-87,verify-cyc-median,66156.0
ML-DSA-87,verify-cyc-mean,66468.9
ML-DSA-87,verify-persec,816.2
ML-DSA-87,size-key-bits,20736
ML-DSA-87,size-pubkey-bytes,2592
ML-DSA-87,size-privkey-bytes,4896
ML-DSA-87,size-signature-bytes,4627
rsa-7680,key-size,7680
rsa-7680,keygen-iters,3
rsa-7680,keygen-wall-median-ns,17777760712.0
rsa-7680,keygen-wall-mean-ns,23811540757.3
rsa-7680,keygen-wall-std-ns,17793401864.4
rsa-7680,keygen-wall-p95-ns,43837260066.0
rsa-7680,keygen-wall-p99-ns,43837260066.0
rsa-7680,keygen-wall-ci95lo-ns,3676411059.2
rsa-7680,keygen-wall-ci95hi-ns,43946670455.5
rsa-7680,keygen-cyc-median,959999056.0
rsa-7680,keygen-cyc-mean,1285823177.7
rsa-7680,keygen-persec,0.1
rsa-7680,pss-sign-iters,100
rsa-7680,pss-sign-wall-median-ns,227693444.0
rsa-7680,pss-sign-wall-mean-ns,228709760.4
rsa-7680,pss-sign-wall-std-ns,3116724.0
rsa-7680,pss-sign-wall-p95-ns,230556111.0
rsa-7680,pss-sign-wall-p99-ns,244859777.0
rsa-7680,pss-sign-wall-ci95lo-ns,228098882.5
rsa-7680,pss-sign-wall-ci95hi-ns,229320638.3
rsa-7680,pss-sign-cyc-median,12295437.0
rsa-7680,pss-sign-cyc-mean,12350315.6
rsa-7680,pss-sign-persec,4.4
rsa-7680,pss-verify-iters,100
rsa-7680,pss-verify-wall-median-ns,1761778.0
rsa-7680,pss-verify-wall-mean-ns,1793049.2
rsa-7680,pss-verify-wall-std-ns,64526.0
rsa-7680,pss-verify-wall-p95-ns,1907852.0
rsa-7680,pss-verify-wall-p99-ns,1908204.0
rsa-7680,pss-verify-wall-ci95lo-ns,1780402.1
rsa-7680,pss-verify-wall-ci95hi-ns,1805696.3
rsa-7680,pss-verify-cyc-median,95130.0
rsa-7680,pss-verify-cyc-mean,96817.0
rsa-7680,pss-verify-persec,567.6
rsa-7680,oaep-encrypt-iters,100
rsa-7680,oaep-encrypt-wall-median-ns,1774149.0
rsa-7680,oaep-encrypt-wall-mean-ns,1837399.8
rsa-7680,oaep-encrypt-wall-std-ns,103925.4
rsa-7680,oaep-encrypt-wall-p95-ns,2030851.0
rsa-7680,oaep-encrypt-wall-p99-ns,2180519.0
rsa-7680,oaep-encrypt-wall-ci95lo-ns,1817030.4
rsa-7680,oaep-encrypt-wall-ci95hi-ns,1857769.2
rsa-7680,oaep-encrypt-cyc-median,95795.0
rsa-7680,oaep-encrypt-cyc-mean,99211.7
rsa-7680,oaep-encrypt-persec,563.7
rsa-7680,oaep-decrypt-iters,100
rsa-7680,oaep-decrypt-wall-median-ns,227714963.0
rsa-7680,oaep-decrypt-wall-mean-ns,228714506.4
rsa-7680,oaep-decrypt-wall-std-ns,2984588.8
rsa-7680,oaep-decrypt-wall-p95-ns,230617018.0
rsa-7680,oaep-decrypt-wall-p99-ns,244686314.0
rsa-7680,oaep-decrypt-wall-ci95lo-ns,228129527.0
rsa-7680,oaep-decrypt-wall-ci95hi-ns,229299485.9
rsa-7680,oaep-decrypt-cyc-median,12296601.0
rsa-7680,oaep-decrypt-cyc-mean,12350575.3
rsa-7680,oaep-decrypt-persec,4.4
rsa-7680,size-key-bits,7680
rsa-7680,size-signature-bytes,960
rsa-15360,key-size,15360
rsa-15360,keygen-iters,3
rsa-15360,keygen-wall-median-ns,260846341622.0
rsa-15360,keygen-wall-mean-ns,546100499112.7
rsa-15360,keygen-wall-std-ns,570997937167.7
rsa-15360,keygen-wall-p95-ns,1203519956857.0
rsa-15360,keygen-wall-p99-ns,1203519956857.0
rsa-15360,keygen-wall-ci95lo-ns,-100044493839.1
rsa-15360,keygen-wall-ci95hi-ns,1192245492064.4
rsa-15360,keygen-cyc-median,14085702425.0
rsa-15360,keygen-cyc-mean,29489426948.0
rsa-15360,keygen-persec,0.0
rsa-15360,pss-sign-iters,100
rsa-15360,pss-sign-wall-median-ns,1599762110.0
rsa-15360,pss-sign-wall-mean-ns,1601656341.3
rsa-15360,pss-sign-wall-std-ns,10832185.2
rsa-15360,pss-sign-wall-p95-ns,1599816407.0
rsa-15360,pss-sign-wall-p99-ns,1663043832.0
rsa-15360,pss-sign-wall-ci95lo-ns,1599533233.0
rsa-15360,pss-sign-wall-ci95hi-ns,1603779449.6
rsa-15360,pss-sign-cyc-median,86387141.0
rsa-15360,pss-sign-cyc-mean,86489426.7
rsa-15360,pss-sign-persec,0.6
rsa-15360,pss-verify-iters,100
rsa-15360,pss-verify-wall-median-ns,6894296.0
rsa-15360,pss-verify-wall-mean-ns,6892332.8
rsa-15360,pss-verify-wall-std-ns,11030.7
rsa-15360,pss-verify-wall-p95-ns,6900722.0
