algo,metric,value
ecdh-P-384,derive-wall-ci95lo-ns,3971613.5
ecdh-P-384,derive-wall-ci95hi-ns,3977370.0
ecdh-P-384,derive-cyc-median,214058.0
ecdh-P-384,derive-cyc-mean,214614.9
ecdh-P-384,derive-persec,252.3
ecdh-P-384,size-key-bits,384
ecdh-P-384,size-pubkey-bytes,97
ecdh-P-521,keygen-iters,1000
ecdh-P-521,keygen-wall-median-ns,10432944.0
ecdh-P-521,keygen-wall-mean-ns,10442260.4
ecdh-P-521,keygen-wall-std-ns,32234.8
ecdh-P-521,keygen-wall-p95-ns,10507759.0
ecdh-P-521,keygen-wall-p99-ns,10543018.0
ecdh-P-521,keygen-wall-ci95lo-ns,10440262.5
ecdh-P-521,keygen-wall-ci95hi-ns,10444258.4
ecdh-P-521,keygen-cyc-median,563371.0
ecdh-P-521,keygen-cyc-mean,563874.0
ecdh-P-521,keygen-persec,95.9
ecdh-P-521,derive-iters,2000
ecdh-P-521,derive-wall-median-ns,10361908.0
ecdh-P-521,derive-wall-mean-ns,10365212.0
ecdh-P-521,derive-wall-std-ns,18938.8
ecdh-P-521,derive-wall-p95-ns,10395074.0
ecdh-P-521,derive-wall-p99-ns,10413129.0
ecdh-P-521,derive-wall-ci95lo-ns,10364381.9
ecdh-P-521,derive-wall-ci95hi-ns,10366042.0
ecdh-P-521,derive-cyc-median,559534.0
ecdh-P-521,derive-cyc-mean,559712.7
ecdh-P-521,derive-persec,96.5
ecdh-P-521,size-key-bits,521
ecdh-P-521,size-pubkey-bytes,133
ML-KEM-512,keygen-iters,1000
ML-KEM-512,keygen-wall-median-ns,103908.0
ML-KEM-512,keygen-wall-mean-ns,104316.8
ML-KEM-512,keygen-wall-std-ns,2327.4
ML-KEM-512,keygen-wall-p95-ns,105556.0
ML-KEM-512,keygen-wall-p99-ns,115092.0
ML-KEM-512,keygen-wall-ci95lo-ns,104172.6
ML-KEM-512,keygen-wall-ci95hi-ns,104461.1
ML-KEM-512,keygen-cyc-median,5606.0
ML-KEM-512,keygen-cyc-mean,5627.4
ML-KEM-512,keygen-persec,9623.9
ML-KEM-512,encap-iters,2000
ML-KEM-512,encap-wall-median-ns,64241.0
ML-KEM-512,encap-wall-mean-ns,64446.5
ML-KEM-512,encap-wall-std-ns,1373.2
ML-KEM-512,encap-wall-p95-ns,64500.0
ML-KEM-512,encap-wall-p99-ns,73704.0
ML-KEM-512,encap-wall-ci95lo-ns,64386.4
ML-KEM-512,encap-wall-ci95hi-ns,64506.7
ML-KEM-512,encap-cyc-median,3464.0
ML-KEM-512,encap-cyc-mean,3475.4
ML-KEM-512,encap-persec,15566.4
ML-KEM-512,decap-iters,2000
ML-KEM-512,decap-wall-median-ns,92463.0
ML-KEM-512,decap-wall-mean-ns,92718.9
ML-KEM-512,decap-wall-std-ns,1538.7
ML-KEM-512,decap-wall-p95-ns,92945.0
ML-KEM-512,decap-wall-p99-ns,102315.0
ML-KEM-512,decap-wall-ci95lo-ns,92651.5
ML-KEM-512,decap-wall-ci95hi-ns,92786.3
ML-KEM-512,decap-cyc-median,4989.0
ML-KEM-512,decap-cyc-mean,5002.7
ML-KEM-512,decap-persec,10815.1
ML-KEM-512,size-key-bits,512
ML-KEM-512,size-pubkey-bytes,800
ML-KEM-512,size-privkey-bytes,1632
ML-KEM-512,size-ciphertext-bytes,768
ML-KEM-512,size-shared-secret-bytes,32
ML-KEM-768,keygen-iters,1000
ML-KEM-768,keygen-wall-median-ns,152611.0
ML-KEM-768,keygen-wall-mean-ns,154658.6
ML-KEM-768,keygen-wall-std-ns,12786.0
ML-KEM-768,keygen-wall-p95-ns,162000.0
ML-KEM-768,keygen-wall-p99-ns,236944.0
ML-KEM-768,keygen-wall-ci95lo-ns,153866.1
ML-KEM-768,keygen-wall-ci95hi-ns,155451.1
ML-KEM-768,keygen-cyc-median,8235.0
ML-KEM-768,keygen-cyc-mean,8345.8
ML-KEM-768,keygen-persec,6552.6
ML-KEM-768,encap-iters,2000
ML-KEM-768,encap-wall-median-ns,84351.0
ML-KEM-768,encap-wall-mean-ns,84697.1
ML-KEM-768,encap-wall-std-ns,2212.0
ML-KEM-768,encap-wall-p95-ns,85296.0
ML-KEM-768,encap-wall-p99-ns,93981.0
ML-KEM-768,encap-wall-ci95lo-ns,84600.2
ML-KEM-768,encap-wall-ci95hi-ns,84794.1
ML-KEM-768,encap-cyc-median,4550.0
ML-KEM-768,encap-cyc-mean,4568.6
ML-KEM-768,encap-persec,11855.2
ML-KEM-768,decap-iters,2000
ML-KEM-768,decap-wall-median-ns,126463.0
ML-KEM-768,decap-wall-mean-ns,126836.7
ML-KEM-768,decap-wall-std-ns,2499.1
ML-KEM-768,decap-wall-p95-ns,127037.0
ML-KEM-768,decap-wall-p99-ns,136370.0
ML-KEM-768,decap-wall-ci95lo-ns,126727.2
ML-KEM-768,decap-wall-ci95hi-ns,126946.2
ML-KEM-768,decap-cyc-median,6825.0
ML-KEM-768,decap-cyc-mean,6844.8
ML-KEM-768,decap-persec,7907.5
ML-KEM-768,size-key-bits,768
ML-KEM-768,size-pubkey-bytes,1184
ML-KEM-768,size-privkey-bytes,2400
ML-KEM-768,size-ciphertext-bytes,1088
ML-KEM-768,size-shared-secret-bytes,32
ML-KEM-1024,keygen-iters,1000
ML-KEM-1024,keygen-wall-median-ns,219222.0
ML-KEM-1024,keygen-wall-mean-ns,220025.1
ML-KEM-1024,keygen-wall-std-ns,4150.4
ML-KEM-1024,keygen-wall-p95-ns,228630.0
ML-KEM-1024,keygen-wall-p99-ns,232019.0
ML-KEM-1024,keygen-wall-ci95lo-ns,219767.8
ML-KEM-1024,keygen-wall-ci95hi-ns,220282.3
ML-KEM-1024,keygen-cyc-median,11833.0
ML-KEM-1024,keygen-cyc-mean,11875.6
ML-KEM-1024,keygen-persec,4561.6
ML-KEM-1024,encap-iters,2000
ML-KEM-1024,encap-wall-median-ns,108834.0
ML-KEM-1024,encap-wall-mean-ns,109145.5
ML-KEM-1024,encap-wall-std-ns,1604.0
ML-KEM-1024,encap-wall-p95-ns,109963.0
ML-KEM-1024,encap-wall-p99-ns,118370.0
ML-KEM-1024,encap-wall-ci95lo-ns,109075.2
ML-KEM-1024,encap-wall-ci95hi-ns,109215.8
ML-KEM-1024,encap-cyc-median,5872.0
ML-KEM-1024,encap-cyc-mean,5888.4
ML-KEM-1024,encap-persec,9188.3
ML-KEM-1024,decap-iters,2000
ML-KEM-1024,decap-wall-median-ns,164760.0
ML-KEM-1024,decap-wall-mean-ns,165276.3
ML-KEM-1024,decap-wall-std-ns,3376.9
ML-KEM-1024,decap-wall-p95-ns,166482.0
ML-KEM-1024,decap-wall-p99-ns,174870.0
ML-KEM-1024,decap-wall-ci95lo-ns,165128.3
ML-KEM-1024,decap-wall-ci95hi-ns,165424.3
ML-KEM-1024,decap-cyc-median,8895.0
ML-KEM-1024,decap-cyc-mean,8921.9
ML-KEM-1024,decap-persec,6069.4
ML-KEM-1024,size-key-bits,1024
ML-KEM-1024,size-pubkey-bytes,1568
ML-KEM-1024,size-privkey-bytes,3168
ML-KEM-1024,size-ciphertext-bytes,1568
ML-KEM-1024,size-shared-secret-bytes,32
ML-DSA-44,keygen-iters,1000
ML-DSA-44,keygen-wall-median-ns,460537.0
ML-DSA-44,keygen-wall-mean-ns,461424.0
ML-DSA-44,keygen-wall-std-ns,4104.4
ML-DSA-44,keygen-wall-p95-ns,471222.0
ML-DSA-44,keygen-wall-p99-ns,473870.0
ML-DSA-44,keygen-wall-ci95lo-ns,461169.6
ML-DSA-44,keygen-wall-ci95hi-ns,461678.4
ML-DSA-44,keygen-cyc-median,24862.0
ML-DSA-44,keygen-cyc-mean,24908.8
ML-DSA-44,keygen-persec,2171.4
ML-DSA-44,sign-iters,2000
ML-DSA-44,sign-wall-median-ns,2022315.0
ML-DSA-44,sign-wall-mean-ns,2685814.4
ML-DSA-44,sign-wall-std-ns,1816977.4
ML-DSA-44,sign-wall-p95-ns,6005092.0
ML-DSA-44,sign-wall-p99-ns,8808019.0
ML-DSA-44,sign-wall-ci95lo-ns,2606181.8
ML-DSA-44,sign-wall-ci95hi-ns,2765446.9
ML-DSA-44,sign-cyc-median,109197.0
ML-DSA-44,sign-cyc-mean,145026.3
ML-DSA-44,sign-persec,494.5
ML-DSA-44,verify-iters,2000
ML-DSA-44,verify-wall-median-ns,522870.0
ML-DSA-44,verify-wall-mean-ns,524321.5
ML-DSA-44,verify-wall-std-ns,4176.4
ML-DSA-44,verify-wall-p95-ns,532351.0
ML-DSA-44,verify-wall-p99-ns,533370.0
ML-DSA-44,verify-wall-ci95lo-ns,524138.5
ML-DSA-44,verify-wall-ci95hi-ns,524504.5
ML-DSA-44,verify-cyc-median,28228.0
ML-DSA-44,verify-cyc-mean,28305.9
ML-DSA-44,verify-persec,1912.5
ML-DSA-44,size-key-bits,10496
ML-DSA-44,size-pubkey-bytes,1312
ML-DSA-44,size-privkey-bytes,2560
ML-DSA-44,size-signature-bytes,2420
ML-DSA-65,keygen-iters,1000
ML-DSA-65,keygen-wall-median-ns,741574.0
ML-DSA-65,keygen-wall-mean-ns,743512.6
ML-DSA-65,keygen-wall-std-ns,6048.2
ML-DSA-65,keygen-wall-p95-ns,752500.0
ML-DSA-65,keygen-wall-p99-ns,757481.0
ML-DSA-65,keygen-wall-ci95lo-ns,743137.7
ML-DSA-65,keygen-wall-ci95hi-ns,743887.5
ML-DSA-65,keygen-cyc-median,40037.0
ML-DSA-65,keygen-cyc-mean,40141.9
ML-DSA-65,keygen-persec,1348.5
ML-DSA-65,sign-iters,2000
ML-DSA-65,sign-wall-median-ns,3528037.0
ML-DSA-65,sign-wall-mean-ns,4294759.6
ML-DSA-65,sign-wall-std-ns,3115016.0
ML-DSA-65,sign-wall-p95-ns,10262537.0
ML-DSA-65,sign-wall-p99-ns,15648982.0
ML-DSA-65,sign-wall-ci95lo-ns,4158238.0
ML-DSA-65,sign-wall-ci95hi-ns,4431281.1
ML-DSA-65,sign-cyc-median,190506.0
ML-DSA-65,sign-cyc-mean,231908.0
ML-DSA-65,sign-persec,283.4
ML-DSA-65,verify-iters,2000
ML-DSA-65,verify-wall-median-ns,791204.0
ML-DSA-65,verify-wall-mean-ns,793133.1
ML-DSA-65,verify-wall-std-ns,4382.2
ML-DSA-65,verify-wall-p95-ns,800370.0
ML-DSA-65,verify-wall-p99-ns,802352.0
ML-DSA-65,verify-wall-ci95lo-ns,792941.1
ML-DSA-65,verify-wall-ci95hi-ns,793325.2
ML-DSA-65,verify-cyc-median,42719.0
ML-DSA-65,verify-cyc-mean,42822.4
ML-DSA-65,verify-persec,1263.9
ML-DSA-65,size-key-bits,15616
ML-DSA-65,size-pubkey-bytes,1952
ML-DSA-65,size-privkey-bytes,4032
ML-DSA-65,size-signature-bytes,3309
ML-DSA-87,keygen-iters,1000
ML-DSA-87,keygen-wall-median-ns,1107296.0
ML-DSA-87,keygen-wall-mean-ns,1109216.2
ML-DSA-87,keygen-wall-std-ns,6942.5
ML-DSA-87,keygen-wall-p95-ns,1119167.0
ML-DSA-87,keygen-wall-p99-ns,1124667.0
ML-DSA-87,keygen-wall-ci95lo-ns,1108785.9
ML-DSA-87,keygen-wall-ci95hi-ns,1109646.5
ML-DSA-87,keygen-cyc-median,59787.0
ML-DSA-87,keygen-cyc-mean,59890.3
ML-DSA-87,keygen-persec,903.1
ML-DSA-87,sign-iters,2000
ML-DSA-87,sign-wall-median-ns,4127852.0
ML-DSA-87,sign-wall-mean-ns,5015606.6
ML-DSA-87,sign-wall-std-ns,3186847.7
ML-DSA-87,sign-wall-p95-ns,10899000.0
ML-DSA-87,sign-wall-p99-ns,15736000.0
ML-DSA-87,sign-wall-ci95lo-ns,4875936.8
ML-DSA-87,sign-wall-ci95hi-ns,5155276.3
ML-DSA-87,sign-cyc-median,222895.0
ML-DSA-87,sign-cyc-mean,270834.2
ML-DSA-87,sign-persec,242.3
ML-DSA-87,verify-iters,2000
ML-DSA-87,verify-wall-median-ns,1222666.0
ML-DSA-87,verify-wall-mean-ns,1225058.0
ML-DSA-87,verify-wall-std-ns,5319.0
ML-DSA-87,verify-wall-p95-ns,1231574.0
ML-DSA-87,verify-wall-p99-ns,1235870.0
ML-DSA-87,verify-wall-ci95lo-ns,1224824.9
ML-DSA-87,verify-wall-ci95hi-ns,1225291.2
ML-DSA-87,verify-cyc-median,66018.0
ML-DSA-87,verify-cyc-mean,66146.2
ML-DSA-87,verify-persec,817.9
ML-DSA-87,size-key-bits,20736
ML-DSA-87,size-pubkey-bytes,2592
ML-DSA-87,size-privkey-bytes,4896
ML-DSA-87,size-signature-bytes,4627
rsa-7680,key-size,7680
rsa-7680,keygen-iters,3
rsa-7680,keygen-wall-median-ns,41481344976.0
rsa-7680,keygen-wall-mean-ns,36890837947.7
rsa-7680,keygen-wall-std-ns,22939037803.2
rsa-7680,keygen-wall-p95-ns,57187505318.0
rsa-7680,keygen-wall-p99-ns,57187505318.0
rsa-7680,keygen-wall-ci95lo-ns,10932873032.5
rsa-7680,keygen-wall-ci95hi-ns,62848802862.8
rsa-7680,keygen-cyc-median,2239992616.0
rsa-7680,keygen-cyc-mean,1992105232.0
rsa-7680,keygen-persec,0.0
rsa-7680,pss-sign-iters,100
rsa-7680,pss-sign-wall-median-ns,227829056.0
rsa-7680,pss-sign-wall-mean-ns,228885830.0
rsa-7680,pss-sign-wall-std-ns,3028857.7
rsa-7680,pss-sign-wall-p95-ns,230682722.0
rsa-7680,pss-sign-wall-p99-ns,244740037.0
rsa-7680,pss-sign-wall-ci95lo-ns,228292173.9
rsa-7680,pss-sign-wall-ci95hi-ns,229479486.1
rsa-7680,pss-sign-cyc-median,12302759.0
rsa-7680,pss-sign-cyc-mean,12359823.3
rsa-7680,pss-sign-persec,4.4
rsa-7680,pss-verify-iters,100
rsa-7680,pss-verify-wall-median-ns,1745223.0
rsa-7680,pss-verify-wall-mean-ns,1749664.8
rsa-7680,pss-verify-wall-std-ns,5797.1
rsa-7680,pss-verify-wall-p95-ns,1755611.0
rsa-7680,pss-verify-wall-p99-ns,1760481.0
rsa-7680,pss-verify-wall-ci95lo-ns,1748528.6
rsa-7680,pss-verify-wall-ci95hi-ns,1750801.0
rsa-7680,pss-verify-cyc-median,94237.0
rsa-7680,pss-verify-cyc-mean,94475.4
rsa-7680,pss-verify-persec,573.0
rsa-7680,oaep-encrypt-iters,100
rsa-7680,oaep-encrypt-wall-median-ns,1762038.0
rsa-7680,oaep-encrypt-wall-mean-ns,1765378.6
rsa-7680,oaep-encrypt-wall-std-ns,4358.7
rsa-7680,oaep-encrypt-wall-p95-ns,1770167.0
rsa-7680,oaep-encrypt-wall-p99-ns,1775148.0
rsa-7680,oaep-encrypt-wall-ci95lo-ns,1764524.3
rsa-7680,oaep-encrypt-wall-ci95hi-ns,1766232.9
rsa-7680,oaep-encrypt-cyc-median,95144.0
rsa-7680,oaep-encrypt-cyc-mean,95323.6
rsa-7680,oaep-encrypt-persec,567.5
rsa-7680,oaep-decrypt-iters,100
rsa-7680,oaep-decrypt-wall-median-ns,227803944.0
rsa-7680,oaep-decrypt-wall-mean-ns,228853408.6
rsa-7680,oaep-decrypt-wall-std-ns,3050864.2
rsa-7680,oaep-decrypt-wall-p95-ns,230651593.0
rsa-7680,oaep-decrypt-wall-p99-ns,244737407.0
rsa-7680,oaep-decrypt-wall-ci95lo-ns,228255439.2
rsa-7680,oaep-decrypt-wall-ci95hi-ns,229451378.0
rsa-7680,oaep-decrypt-cyc-median,12301405.0
rsa-7680,oaep-decrypt-cyc-mean,12358074.9
rsa-7680,oaep-decrypt-persec,4.4
rsa-7680,size-key-bits,7680
rsa-7680,size-signature-bytes,960
rsa-15360,key-size,15360
rsa-15360,keygen-iters,3
rsa-15360,keygen-wall-median-ns,652917992537.0
rsa-15360,keygen-wall-mean-ns,627912443990.0
rsa-15360,keygen-wall-std-ns,447478424583.2
rsa-15360,keygen-wall-p95-ns,1062363786348.0
rsa-15360,keygen-wall-p99-ns,1062363786348.0
rsa-15360,keygen-wall-ci95lo-ns,121542937766.3
rsa-15360,keygen-wall-ci95hi-ns,1134281950213.7
rsa-15360,keygen-cyc-median,35257571582.0
rsa-15360,keygen-cyc-mean,33907271960.3
rsa-15360,keygen-persec,0.0
rsa-15360,pss-sign-iters,100
rsa-15360,pss-sign-wall-median-ns,1599849703.0
rsa-15360,pss-sign-wall-mean-ns,1601715702.0
rsa-15360,pss-sign-wall-std-ns,10634582.1
rsa-15360,pss-sign-wall-p95-ns,1600023517.0
rsa-15360,pss-sign-wall-p99-ns,1661923499.0
rsa-15360,pss-sign-wall-ci95lo-ns,1599631323.9
rsa-15360,pss-sign-wall-ci95hi-ns,1603800080.1
rsa-15360,pss-sign-cyc-median,86391858.0
rsa-15360,pss-sign-cyc-mean,86492627.2
rsa-15360,pss-sign-persec,0.6
rsa-15360,pss-verify-iters,100
rsa-15360,pss-verify-wall-median-ns,6555407.0
rsa-15360,pss-verify-wall-mean-ns,6553904.4
rsa-15360,pss-verify-wall-std-ns,4009.4
rsa-15360,pss-verify-wall-p95-ns,6557037.0
