algo,metric,value
ecdh-P-384,derive-wall-ci95lo-ns,3944474.1
ecdh-P-384,derive-wall-ci95hi-ns,3945098.3
ecdh-P-384,derive-cyc-median,212955.0
ecdh-P-384,derive-cyc-mean,213009.5
ecdh-P-384,derive-persec,253.6
ecdh-P-384,size-key-bits,384
ecdh-P-384,size-pubkey-bytes,97
ecdh-P-521,keygen-iters,1000
ecdh-P-521,keygen-wall-median-ns,10431426.0
ecdh-P-521,keygen-wall-mean-ns,10435678.4
ecdh-P-521,keygen-wall-std-ns,26347.2
ecdh-P-521,keygen-wall-p95-ns,10487648.0
ecdh-P-521,keygen-wall-p99-ns,10512889.0
ecdh-P-521,keygen-wall-ci95lo-ns,10434045.4
ecdh-P-521,keygen-wall-ci95hi-ns,10437311.4
ecdh-P-521,keygen-cyc-median,563289.0
ecdh-P-521,keygen-cyc-mean,563518.7
ecdh-P-521,keygen-persec,95.9
ecdh-P-521,derive-iters,2000
ecdh-P-521,derive-wall-median-ns,10325019.0
ecdh-P-521,derive-wall-mean-ns,10333427.2
ecdh-P-521,derive-wall-std-ns,26137.4
ecdh-P-521,derive-wall-p95-ns,10378556.0
ecdh-P-521,derive-wall-p99-ns,10402685.0
ecdh-P-521,derive-wall-ci95lo-ns,10332281.7
ecdh-P-521,derive-wall-ci95hi-ns,10334572.7
ecdh-P-521,derive-cyc-median,557543.0
ecdh-P-521,derive-cyc-mean,557996.7
ecdh-P-521,derive-persec,96.9
ecdh-P-521,size-key-bits,521
ecdh-P-521,size-pubkey-bytes,133
ML-KEM-512,keygen-iters,1000
ML-KEM-512,keygen-wall-median-ns,103797.0
ML-KEM-512,keygen-wall-mean-ns,104246.4
ML-KEM-512,keygen-wall-std-ns,2995.8
ML-KEM-512,keygen-wall-p95-ns,105500.0
ML-KEM-512,keygen-wall-p99-ns,114778.0
ML-KEM-512,keygen-wall-ci95lo-ns,104060.8
ML-KEM-512,keygen-wall-ci95hi-ns,104432.1
ML-KEM-512,keygen-cyc-median,5599.0
ML-KEM-512,keygen-cyc-mean,5623.2
ML-KEM-512,keygen-persec,9634.2
ML-KEM-512,encap-iters,2000
ML-KEM-512,encap-wall-median-ns,64333.0
ML-KEM-512,encap-wall-mean-ns,64557.4
ML-KEM-512,encap-wall-std-ns,1896.1
ML-KEM-512,encap-wall-p95-ns,64537.0
ML-KEM-512,encap-wall-p99-ns,74018.0
ML-KEM-512,encap-wall-ci95lo-ns,64474.3
ML-KEM-512,encap-wall-ci95hi-ns,64640.5
ML-KEM-512,encap-cyc-median,3470.0
ML-KEM-512,encap-cyc-mean,3481.8
ML-KEM-512,encap-persec,15544.1
ML-KEM-512,decap-iters,2000
ML-KEM-512,decap-wall-median-ns,92463.0
ML-KEM-512,decap-wall-mean-ns,92714.0
ML-KEM-512,decap-wall-std-ns,1505.8
ML-KEM-512,decap-wall-p95-ns,92778.0
ML-KEM-512,decap-wall-p99-ns,101796.0
ML-KEM-512,decap-wall-ci95lo-ns,92648.0
ML-KEM-512,decap-wall-ci95hi-ns,92780.0
ML-KEM-512,decap-cyc-median,4989.0
ML-KEM-512,decap-cyc-mean,5002.9
ML-KEM-512,decap-persec,10815.1
ML-KEM-512,size-key-bits,512
ML-KEM-512,size-pubkey-bytes,800
ML-KEM-512,size-privkey-bytes,1632
ML-KEM-512,size-ciphertext-bytes,768
ML-KEM-512,size-shared-secret-bytes,32
ML-KEM-768,keygen-iters,1000
ML-KEM-768,keygen-wall-median-ns,152389.0
ML-KEM-768,keygen-wall-mean-ns,152988.2
ML-KEM-768,keygen-wall-std-ns,2953.4
ML-KEM-768,keygen-wall-p95-ns,154778.0
ML-KEM-768,keygen-wall-p99-ns,163815.0
ML-KEM-768,keygen-wall-ci95lo-ns,152805.1
ML-KEM-768,keygen-wall-ci95hi-ns,153171.2
ML-KEM-768,keygen-cyc-median,8224.0
ML-KEM-768,keygen-cyc-mean,8255.5
ML-KEM-768,keygen-persec,6562.2
ML-KEM-768,encap-iters,2000
ML-KEM-768,encap-wall-median-ns,84278.0
ML-KEM-768,encap-wall-mean-ns,84537.2
ML-KEM-768,encap-wall-std-ns,1460.9
ML-KEM-768,encap-wall-p95-ns,84926.0
ML-KEM-768,encap-wall-p99-ns,93852.0
ML-KEM-768,encap-wall-ci95lo-ns,84473.2
ML-KEM-768,encap-wall-ci95hi-ns,84601.2
ML-KEM-768,encap-cyc-median,4545.0
ML-KEM-768,encap-cyc-mean,4559.5
ML-KEM-768,encap-persec,11865.5
ML-KEM-768,decap-iters,2000
ML-KEM-768,decap-wall-median-ns,127019.0
ML-KEM-768,decap-wall-mean-ns,127307.9
ML-KEM-768,decap-wall-std-ns,1851.0
ML-KEM-768,decap-wall-p95-ns,127612.0
ML-KEM-768,decap-wall-p99-ns,136907.0
ML-KEM-768,decap-wall-ci95lo-ns,127226.8
ML-KEM-768,decap-wall-ci95hi-ns,127389.0
ML-KEM-768,decap-cyc-median,6855.0
ML-KEM-768,decap-cyc-mean,6870.2
ML-KEM-768,decap-persec,7872.8
ML-KEM-768,size-key-bits,768
ML-KEM-768,size-pubkey-bytes,1184
ML-KEM-768,size-privkey-bytes,2400
ML-KEM-768,size-ciphertext-bytes,1088
ML-KEM-768,size-shared-secret-bytes,32
ML-KEM-1024,keygen-iters,1000
ML-KEM-1024,keygen-wall-median-ns,218907.0
ML-KEM-1024,keygen-wall-mean-ns,219956.7
ML-KEM-1024,keygen-wall-std-ns,5574.6
ML-KEM-1024,keygen-wall-p95-ns,228796.0
ML-KEM-1024,keygen-wall-p99-ns,236259.0
ML-KEM-1024,keygen-wall-ci95lo-ns,219611.2
ML-KEM-1024,keygen-wall-ci95hi-ns,220302.2
ML-KEM-1024,keygen-cyc-median,11814.0
ML-KEM-1024,keygen-cyc-mean,11871.1
ML-KEM-1024,keygen-persec,4568.1
ML-KEM-1024,encap-iters,2000
ML-KEM-1024,encap-wall-median-ns,108833.0
ML-KEM-1024,encap-wall-mean-ns,109186.6
ML-KEM-1024,encap-wall-std-ns,2042.4
ML-KEM-1024,encap-wall-p95-ns,109945.0
ML-KEM-1024,encap-wall-p99-ns,118444.0
ML-KEM-1024,encap-wall-ci95lo-ns,109097.1
ML-KEM-1024,encap-wall-ci95hi-ns,109276.1
ML-KEM-1024,encap-cyc-median,5873.0
ML-KEM-1024,encap-cyc-mean,5891.5
ML-KEM-1024,encap-persec,9188.4
ML-KEM-1024,decap-iters,2000
ML-KEM-1024,decap-wall-median-ns,164723.0
ML-KEM-1024,decap-wall-mean-ns,165295.6
ML-KEM-1024,decap-wall-std-ns,2985.4
ML-KEM-1024,decap-wall-p95-ns,166759.0
ML-KEM-1024,decap-wall-p99-ns,175241.0
ML-KEM-1024,decap-wall-ci95lo-ns,165164.7
ML-KEM-1024,decap-wall-ci95hi-ns,165426.4
ML-KEM-1024,decap-cyc-median,8892.0
ML-KEM-1024,decap-cyc-mean,8922.2
ML-KEM-1024,decap-persec,6070.8
ML-KEM-1024,size-key-bits,1024
ML-KEM-1024,size-pubkey-bytes,1568
ML-KEM-1024,size-privkey-bytes,3168
ML-KEM-1024,size-ciphertext-bytes,1568
ML-KEM-1024,size-shared-secret-bytes,32
ML-DSA-44,keygen-iters,1000
ML-DSA-44,keygen-wall-median-ns,458592.0
ML-DSA-44,keygen-wall-mean-ns,464988.2
ML-DSA-44,keygen-wall-std-ns,25691.4
ML-DSA-44,keygen-wall-p95-ns,511167.0
ML-DSA-44,keygen-wall-p99-ns,595222.0
ML-DSA-44,keygen-wall-ci95lo-ns,463395.9
ML-DSA-44,keygen-wall-ci95hi-ns,466580.6
ML-DSA-44,keygen-cyc-median,24756.0
ML-DSA-44,keygen-cyc-mean,25101.8
ML-DSA-44,keygen-persec,2180.6
ML-DSA-44,sign-iters,2000
ML-DSA-44,sign-wall-median-ns,2012908.0
ML-DSA-44,sign-wall-mean-ns,2693379.7
ML-DSA-44,sign-wall-std-ns,1896020.1
ML-DSA-44,sign-wall-p95-ns,6386408.0
ML-DSA-44,sign-wall-p99-ns,9255037.0
ML-DSA-44,sign-wall-ci95lo-ns,2610283.0
ML-DSA-44,sign-wall-ci95hi-ns,2776476.5
ML-DSA-44,sign-cyc-median,108689.0
ML-DSA-44,sign-cyc-mean,145434.2
ML-DSA-44,sign-persec,496.8
ML-DSA-44,verify-iters,2000
ML-DSA-44,verify-wall-median-ns,521611.0
ML-DSA-44,verify-wall-mean-ns,523135.7
ML-DSA-44,verify-wall-std-ns,4044.4
ML-DSA-44,verify-wall-p95-ns,531315.0
ML-DSA-44,verify-wall-p99-ns,532260.0
ML-DSA-44,verify-wall-ci95lo-ns,522958.5
ML-DSA-44,verify-wall-ci95hi-ns,523313.0
ML-DSA-44,verify-cyc-median,28160.0
ML-DSA-44,verify-cyc-mean,28242.5
ML-DSA-44,verify-persec,1917.1
ML-DSA-44,size-key-bits,10496
ML-DSA-44,size-pubkey-bytes,1312
ML-DSA-44,size-privkey-bytes,2560
ML-DSA-44,size-signature-bytes,2420
ML-DSA-65,keygen-iters,1000
ML-DSA-65,keygen-wall-median-ns,743482.0
ML-DSA-65,keygen-wall-mean-ns,748979.1
ML-DSA-65,keygen-wall-std-ns,22631.9
ML-DSA-65,keygen-wall-p95-ns,758981.0
ML-DSA-65,keygen-wall-p99-ns,864797.0
ML-DSA-65,keygen-wall-ci95lo-ns,747576.3
ML-DSA-65,keygen-wall-ci95hi-ns,750381.8
ML-DSA-65,keygen-cyc-median,40140.0
ML-DSA-65,keygen-cyc-mean,40437.2
ML-DSA-65,keygen-persec,1345.0
ML-DSA-65,sign-iters,2000
ML-DSA-65,sign-wall-median-ns,3519833.0
ML-DSA-65,sign-wall-mean-ns,4296759.8
ML-DSA-65,sign-wall-std-ns,3183983.7
ML-DSA-65,sign-wall-p95-ns,10236833.0
ML-DSA-65,sign-wall-p99-ns,16274815.0
ML-DSA-65,sign-wall-ci95lo-ns,4157215.5
ML-DSA-65,sign-wall-ci95hi-ns,4436304.0
ML-DSA-65,sign-cyc-median,190063.0
ML-DSA-65,sign-cyc-mean,232016.6
ML-DSA-65,sign-persec,284.1
ML-DSA-65,verify-iters,2000
ML-DSA-65,verify-wall-median-ns,792426.0
ML-DSA-65,verify-wall-mean-ns,794260.6
ML-DSA-65,verify-wall-std-ns,3937.9
ML-DSA-65,verify-wall-p95-ns,801667.0
ML-DSA-65,verify-wall-p99-ns,805944.0
ML-DSA-65,verify-wall-ci95lo-ns,794088.0
ML-DSA-65,verify-wall-ci95hi-ns,794433.2
ML-DSA-65,verify-cyc-median,42784.0
ML-DSA-65,verify-cyc-mean,42883.3
ML-DSA-65,verify-persec,1261.9
ML-DSA-65,size-key-bits,15616
ML-DSA-65,size-pubkey-bytes,1952
ML-DSA-65,size-privkey-bytes,4032
ML-DSA-65,size-signature-bytes,3309
ML-DSA-87,keygen-iters,1000
ML-DSA-87,keygen-wall-median-ns,1106481.0
ML-DSA-87,keygen-wall-mean-ns,1111428.1
ML-DSA-87,keygen-wall-std-ns,24445.8
ML-DSA-87,keygen-wall-p95-ns,1119370.0
ML-DSA-87,keygen-wall-p99-ns,1268630.0
ML-DSA-87,keygen-wall-ci95lo-ns,1109913.0
ML-DSA-87,keygen-wall-ci95hi-ns,1112943.3
ML-DSA-87,keygen-cyc-median,59742.0
ML-DSA-87,keygen-cyc-mean,60009.5
ML-DSA-87,keygen-persec,903.8
ML-DSA-87,sign-iters,2000
ML-DSA-87,sign-wall-median-ns,4130055.0
ML-DSA-87,sign-wall-mean-ns,4864026.2
ML-DSA-87,sign-wall-std-ns,2965066.9
ML-DSA-87,sign-wall-p95-ns,10901296.0
ML-DSA-87,sign-wall-p99-ns,15735223.0
ML-DSA-87,sign-wall-ci95lo-ns,4734076.4
ML-DSA-87,sign-wall-ci95hi-ns,4993976.0
ML-DSA-87,sign-cyc-median,223014.0
ML-DSA-87,sign-cyc-mean,262648.7
ML-DSA-87,sign-persec,242.1
ML-DSA-87,verify-iters,2000
ML-DSA-87,verify-wall-median-ns,1223574.0
ML-DSA-87,verify-wall-mean-ns,1229709.8
ML-DSA-87,verify-wall-std-ns,33845.3
ML-DSA-87,verify-wall-p95-ns,1233648.0
ML-DSA-87,verify-wall-p99-ns,1404833.0
ML-DSA-87,verify-wall-ci95lo-ns,1228226.5
ML-DSA-87,verify-wall-ci95hi-ns,1231193.1
ML-DSA-87,verify-cyc-median,66066.0
ML-DSA-87,verify-cyc-mean,66397.8
ML-DSA-87,verify-persec,817.3
ML-DSA-87,size-key-bits,20736
ML-DSA-87,size-pubkey-bytes,2592
ML-DSA-87,size-privkey-bytes,4896
ML-DSA-87,size-signature-bytes,4627
rsa-7680,key-size,7680
rsa-7680,keygen-iters,3
rsa-7680,keygen-wall-median-ns,26693842151.0
rsa-7680,keygen-wall-mean-ns,40643897278.7
rsa-7680,keygen-wall-std-ns,41431107266.1
rsa-7680,keygen-wall-p95-ns,87249514300.0
rsa-7680,keygen-wall-p99-ns,87249514300.0
rsa-7680,keygen-wall-ci95lo-ns,-6239814149.9
rsa-7680,keygen-wall-ci95hi-ns,87527608707.2
rsa-7680,keygen-cyc-median,1441467461.0
rsa-7680,keygen-cyc-mean,2194770437.7
rsa-7680,keygen-persec,0.0
rsa-7680,pss-sign-iters,100
rsa-7680,pss-sign-wall-median-ns,227969334.0
rsa-7680,pss-sign-wall-mean-ns,228485081.4
rsa-7680,pss-sign-wall-std-ns,2915879.8
rsa-7680,pss-sign-wall-p95-ns,228043092.0
rsa-7680,pss-sign-wall-p99-ns,244917796.0
rsa-7680,pss-sign-wall-ci95lo-ns,227913568.9
rsa-7680,pss-sign-wall-ci95hi-ns,229056593.8
rsa-7680,pss-sign-cyc-median,12310335.0
rsa-7680,pss-sign-cyc-mean,12338184.2
rsa-7680,pss-sign-persec,4.4
rsa-7680,pss-verify-iters,100
rsa-7680,pss-verify-wall-median-ns,1746259.0
rsa-7680,pss-verify-wall-mean-ns,1749472.9
rsa-7680,pss-verify-wall-std-ns,4961.4
rsa-7680,pss-verify-wall-p95-ns,1755723.0
rsa-7680,pss-verify-wall-p99-ns,1759278.0
rsa-7680,pss-verify-wall-ci95lo-ns,1748500.5
rsa-7680,pss-verify-wall-ci95hi-ns,1750445.4
rsa-7680,pss-verify-cyc-median,94293.0
rsa-7680,pss-verify-cyc-mean,94465.3
rsa-7680,pss-verify-persec,572.7
rsa-7680,oaep-encrypt-iters,100
rsa-7680,oaep-encrypt-wall-median-ns,1763112.0
rsa-7680,oaep-encrypt-wall-mean-ns,1765824.9
rsa-7680,oaep-encrypt-wall-std-ns,4631.1
rsa-7680,oaep-encrypt-wall-p95-ns,1771519.0
rsa-7680,oaep-encrypt-wall-p99-ns,1775019.0
rsa-7680,oaep-encrypt-wall-ci95lo-ns,1764917.2
rsa-7680,oaep-encrypt-wall-ci95hi-ns,1766732.6
rsa-7680,oaep-encrypt-cyc-median,95202.0
rsa-7680,oaep-encrypt-cyc-mean,95347.7
rsa-7680,oaep-encrypt-persec,567.2
rsa-7680,oaep-decrypt-iters,100
rsa-7680,oaep-decrypt-wall-median-ns,228146056.0
rsa-7680,oaep-decrypt-wall-mean-ns,228653697.4
rsa-7680,oaep-decrypt-wall-std-ns,2933350.7
rsa-7680,oaep-decrypt-wall-p95-ns,228203204.0
rsa-7680,oaep-decrypt-wall-p99-ns,245263963.0
rsa-7680,oaep-decrypt-wall-ci95lo-ns,228078760.7
rsa-7680,oaep-decrypt-wall-ci95hi-ns,229228634.2
rsa-7680,oaep-decrypt-cyc-median,12319880.0
rsa-7680,oaep-decrypt-cyc-mean,12347291.6
rsa-7680,oaep-decrypt-persec,4.4
rsa-7680,size-key-bits,7680
rsa-7680,size-signature-bytes,960
rsa-15360,key-size,15360
rsa-15360,keygen-iters,3
rsa-15360,keygen-wall-median-ns,565876709885.0
rsa-15360,keygen-wall-mean-ns,605927859873.7
rsa-15360,keygen-wall-std-ns,99388408215.4
rsa-15360,keygen-wall-p95-ns,719093032924.0
rsa-15360,keygen-wall-p99-ns,719093032924.0
rsa-15360,keygen-wall-ci95lo-ns,493459288368.2
rsa-15360,keygen-wall-ci95hi-ns,718396431379.2
rsa-15360,keygen-cyc-median,30557342309.0
rsa-15360,keygen-cyc-mean,32720104420.0
rsa-15360,keygen-persec,0.0
rsa-15360,pss-sign-iters,100
rsa-15360,pss-sign-wall-median-ns,1599771517.0
rsa-15360,pss-sign-wall-mean-ns,1601676890.5
rsa-15360,pss-sign-wall-std-ns,10666461.2
rsa-15360,pss-sign-wall-p95-ns,1600383036.0
rsa-15360,pss-sign-wall-p99-ns,1662082777.0
rsa-15360,pss-sign-wall-ci95lo-ns,1599586264.1
rsa-15360,pss-sign-wall-ci95hi-ns,1603767516.9
rsa-15360,pss-sign-cyc-median,86387645.0
rsa-15360,pss-sign-cyc-mean,86490531.7
rsa-15360,pss-sign-persec,0.6
rsa-15360,pss-verify-iters,100
rsa-15360,pss-verify-wall-median-ns,6556203.0
rsa-15360,pss-verify-wall-mean-ns,6554770.7
rsa-15360,pss-verify-wall-std-ns,4286.9
rsa-15360,pss-verify-wall-p95-ns,6557722.0
